y_test,NASNetMobile_224x224_lightaug,NASNetLarge_224x224_noaug,InceptionResNetV2_224x224_lightaug,NASNetMobile_96x96_lightaug,NASNetMobile_224x224_noaug,ResNet50_224x224_noaug,InceptionResNetV2_96x96_lightaug,DenseNet121_96x96_lightaug,NASNetLarge_224x224_lightaug,ResNet50_224x224_lightaug,DenseNet121_224x224_lightaug,InceptionResNetV2_224x224_noaug,ResNet50_96x96_lightaug,DenseNet121_224x224_noaug
0,0.00011183891,3.5632763e-06,1.5342221e-06,0.00020434492,1.00258865e-17,0.00013438759,0.0099116815,0.0025233761,4.498438e-16,7.950808e-05,3.67206e-11,3.7897098e-06,0.00061085046,0.00038931778
0,0.01777066,0.00030514636,1.579997e-05,2.1464017e-05,4.6013333e-19,0.00012954717,0.0019406443,0.01479351,6.7432e-12,0.00015241593,1.2133356e-05,1.3430101e-05,0.0022653663,0.00054951326
0,0.0006684583,0.00017874499,5.571363e-06,6.8887666e-06,7.2354196e-23,2.0699597e-05,0.0030484896,0.0069684163,1.2757936e-15,4.338727e-06,4.495467e-10,7.6075503e-06,0.0069022104,0.00017849445
0,9.819027e-05,6.2991408e-06,2.424175e-05,1.911204e-08,1.5297378e-19,2.4533897e-06,0.0015315586,0.0036764995,1.6343892e-13,3.4405493e-05,1.8358889e-05,4.942647e-06,0.0046288837,0.00058418565
0,0.014915322,5.818652e-05,0.0010756074,8.865322e-05,2.9690079e-12,0.002086983,0.003960686,0.04606945,1.7219998e-10,0.00026776784,0.00032012488,3.651703e-06,0.31666338,0.0071499445
0,0.0043286346,6.733806e-05,0.00033873937,3.1913445e-05,5.5345355e-12,0.0018346381,0.007969973,0.05151032,5.929329e-15,7.0975264e-05,0.0008365629,6.8214777e-06,0.017266745,0.0034950217
0,4.5252636e-05,3.7809305e-06,0.00022491033,1.6397568e-07,3.3146024e-11,0.00966503,0.0032846357,0.099782154,2.8513115e-15,0.0008483435,0.00017658022,1.2186841e-05,0.12062235,0.0040024235
0,0.0015079819,0.0010195771,0.0023348469,1.6997433e-08,1.540026e-18,0.04404059,0.004069013,0.056299154,6.23242e-16,0.00078974146,8.423459e-06,0.00010098424,0.09568446,0.0024333447
0,0.0002939745,1.764461e-05,0.00024412852,3.380202e-07,2.75688e-14,0.033803616,0.0028521544,0.11739904,1.3383177e-13,0.00022454392,2.1333493e-05,3.0304549e-05,0.028307948,0.0058711627
0,3.386035e-05,6.132988e-06,0.0023153399,6.530569e-10,5.03764e-11,0.0019333048,0.023636792,0.030850181,8.807058e-13,0.014086098,0.0009948537,0.009570818,0.02183151,0.0002704575
0,1.6212456e-05,0.00029882698,0.0027877246,4.7600315e-09,4.2316783e-06,0.009989832,0.018537704,0.020139672,9.869857e-16,0.039675977,0.016365731,0.0006071583,0.039320696,0.0044771763
0,0.0001465151,6.582773e-05,0.0031110798,5.051041e-08,4.0986896e-07,0.013414396,0.012789628,0.03918197,5.018351e-16,0.031048734,0.012725644,0.010413949,0.10582017,0.0017436426
0,7.7847864e-05,0.000394071,8.258452e-05,7.2217002e-12,1.9299498e-14,0.003501508,0.0012722124,0.0037823804,7.009514e-17,0.0003887311,0.00024022243,1.9519479e-05,0.019628072,0.0031951156
0,0.00021045419,0.00016694446,1.9803185e-05,5.3696505e-12,8.1952464e-14,0.025220634,0.0017759011,0.013828814,1.4096861e-18,6.0801794e-05,0.0002643926,2.0773776e-05,0.027594147,0.0016914714
0,0.00018314186,0.006212773,2.297901e-05,5.6709374e-13,3.964103e-18,0.0028985743,0.0010933153,0.007278169,5.3105694e-18,3.076662e-05,5.786823e-05,9.613845e-06,0.004428416,0.00067770906
0,1.7483986e-08,0.027909486,1.3397315e-05,1.6402962e-15,1.7694424e-28,0.00014195066,0.0020735955,1.3207355e-07,8.179644e-33,4.548315e-08,1.3586651e-06,1.0548901e-05,4.4033888e-05,4.2480922e-05
0,9.503866e-09,0.00010859142,2.747028e-05,1.2743911e-10,6.4018626e-25,0.0009691607,0.0010599172,0.00013108591,1.9839527e-26,1.0253124e-06,5.871789e-06,0.00014481737,0.0010105814,4.721226e-05
0,8.971098e-07,0.00045284568,2.8103197e-05,1.7364402e-09,6.2470986e-26,8.9062065e-05,0.00084036513,7.415663e-06,3.6163194e-24,3.114359e-07,6.769417e-07,8.809297e-06,0.0005875592,5.920713e-05
0,1.8187162e-08,0.4601196,0.0007064302,1.2141847e-11,8.1842284e-19,0.0055120126,0.0014377896,8.898341e-06,5.8994273e-25,2.4668702e-07,0.001945443,0.0005910399,0.00019053518,0.00071158627
0,2.5699086e-08,0.0067813126,0.00011229212,1.04419815e-11,1.238391e-24,0.00043907776,0.0077633713,7.7527824e-05,7.502102e-21,6.7519835e-07,0.00047432384,0.00060541724,0.0004569457,0.00016490764
0,2.4171635e-08,0.008898228,0.000114313414,3.4033481e-12,1.3661957e-24,0.00033635247,0.0034714243,6.41128e-06,2.8770383e-25,1.11949205e-07,0.0005000017,0.00025935253,0.00034634044,0.00026443848
0,1.6179013e-09,0.00020605886,2.9791518e-05,4.5853085e-08,7.512994e-26,0.00010962727,0.0011631642,2.3991367e-06,1.0525859e-16,1.2926251e-06,9.4424905e-08,3.813997e-05,0.00010981612,6.169469e-06
0,6.5118584e-11,0.0005550568,2.8909286e-05,1.0639587e-07,1.3458962e-26,3.0453692e-05,1.0313798e-05,2.0892914e-07,3.8155453e-17,2.8985176e-07,4.3083368e-08,6.9412936e-06,5.131761e-05,7.2462503e-06
0,4.741555e-09,0.00045541118,3.310156e-05,3.8537324e-09,8.709793e-22,0.0007799344,0.00041188733,1.1775236e-06,5.2675768e-17,3.439644e-06,7.482015e-07,4.391634e-05,3.88953e-05,5.256403e-06
0,4.5537143e-07,0.00030914633,1.334268e-05,5.4343973e-12,4.5381622e-18,0.00068719784,0.028220136,2.6962944e-06,6.7104015e-17,8.369999e-06,0.00020332166,0.0018219323,0.00025876617,0.00010425924
0,1.3237468e-07,0.0015418277,1.3221753e-05,7.08875e-12,5.4645863e-14,0.00015324075,0.0005642497,1.5505271e-05,1.601214e-19,5.0513477e-06,5.644989e-05,0.00044963273,0.0007906247,4.082207e-06
0,3.5323204e-08,3.1592528e-05,3.4239223e-05,9.6706226e-11,4.234666e-18,0.00013226856,0.003633971,1.3084986e-06,1.7932774e-16,4.7784244e-05,2.7427715e-05,0.004159871,7.723768e-05,0.00010521514
0,8.791219e-08,0.090796135,2.178454e-05,7.075984e-07,3.6455448e-24,0.00015811113,0.0017105785,0.00010589891,3.156847e-16,3.7012123e-07,6.1141606e-08,3.7337186e-06,0.0024536708,8.426479e-06
0,2.8565947e-07,0.0060538338,9.0562084e-05,1.7500868e-08,5.6492056e-28,0.0054875305,0.00175586,0.0006443055,9.786721e-12,3.082465e-05,0.00021159808,3.0369758e-05,0.0067525837,1.35509335e-05
0,2.2582032e-07,0.060657352,3.680027e-05,4.6957206e-07,8.368389e-24,0.0014091241,0.0015848194,0.0003236922,7.148286e-16,1.600813e-06,1.1053359e-07,2.7852027e-05,0.0010699995,0.00015036394
0,6.310418e-10,0.83409214,0.00020687781,1.5583802e-12,6.7008875e-24,8.9301e-06,0.0004119478,4.3045292e-10,9.616735e-21,9.342141e-07,3.3555595e-12,5.332243e-06,1.078158e-06,1.8508915e-07
0,1.5324315e-10,0.037655126,1.604523e-05,1.4923751e-06,2.601076e-22,1.080361e-05,7.918221e-05,5.230136e-09,1.2300316e-28,6.757286e-06,4.228821e-11,2.7047417e-06,2.2300135e-05,2.0925192e-08
0,1.3704282e-10,0.036204048,0.00016784675,4.103517e-11,3.6408328e-17,4.1863204e-06,0.00017485267,2.0362896e-09,1.3788786e-29,2.308819e-06,1.8664413e-10,1.6276093e-05,1.3709347e-07,6.005219e-07
0,6.4311156e-09,0.0003739157,0.00010685913,1.010152e-16,8.267359e-17,0.11662887,0.038441367,0.078527264,6.139625e-12,0.00013038308,2.8235477e-06,0.0027051908,0.0007717869,0.004189101
0,4.4005168e-11,6.112905e-05,0.0002941293,1.2366425e-12,7.226002e-26,0.0030598554,0.0143518485,0.0007274789,1.06530334e-14,2.3707428e-06,8.445985e-07,3.5826033e-06,0.0022222311,0.00041606132
0,3.0570895e-09,0.0007314131,0.00030717964,5.7351706e-09,1.8171672e-22,0.0008826563,0.016893946,0.00025659875,3.0568642e-15,1.948227e-05,2.1587595e-05,5.61951e-05,0.0002808668,0.003382179
0,3.2417574e-10,0.00010340144,1.5620012e-06,5.456797e-21,1.18505995e-35,7.405011e-08,0.00029041132,1.7136224e-06,1.8145633e-29,3.143072e-07,2.4283842e-15,1.4797711e-08,4.772425e-07,1.0076621e-06
0,2.5008814e-11,0.0028374647,2.1378087e-06,1.25732164e-17,0.0,2.0760713e-07,1.1865363e-05,4.459637e-07,8.5454935e-24,1.3522249e-05,6.938225e-15,5.560054e-09,6.074366e-06,2.690654e-07
0,1.03481265e-10,0.0032663047,1.1800452e-06,5.159653e-22,4.042141e-37,1.96601e-08,1.7620428e-05,2.2399756e-05,7.2368094e-28,3.1752863e-06,1.3731038e-15,1.1994939e-08,2.3631899e-06,3.2151092e-06
0,3.1786099e-06,0.0200378,7.66254e-05,9.2709726e-08,1.4722599e-08,0.01905356,0.021665553,0.00042331696,8.442979e-15,0.010440656,6.073895e-09,0.8377281,0.0005226997,0.03536369
0,1.33250805e-05,0.9927043,3.8711903e-05,1.3816896e-11,7.746879e-09,0.025811458,0.006145686,9.709801e-06,1.2677293e-17,0.0004652465,1.953475e-06,0.0011749179,5.812496e-05,0.0042868806
0,1.9992292e-05,0.08520056,0.0001583628,1.3239754e-09,6.00688e-08,0.071821734,0.0055877203,1.8459588e-05,5.3406947e-19,0.0011022189,1.5653461e-06,0.018947361,2.4603636e-05,0.0030839618
0,5.8365554e-08,0.2157622,0.000750645,4.1877513e-07,5.878549e-09,0.0018916478,0.35018674,0.0054918285,2.5810057e-19,0.0079782065,1.9669942e-06,0.017507,0.0017589167,0.0144968415
0,8.486434e-09,0.0027517066,0.00015809743,7.639429e-12,7.9600845e-08,0.000382741,0.024994217,0.00081126735,6.506837e-20,0.0013081483,1.3462417e-09,0.005238459,0.00031319875,0.003711156
0,4.2719543e-09,0.02000137,0.0017682791,4.1671024e-12,4.2059344e-08,0.0008429439,0.06692929,0.0003017281,5.0978764e-19,0.0011325976,1.652371e-10,0.00026407087,0.00034144375,0.008141807
0,2.1453865e-05,0.9978411,0.0009520452,1.9391315e-09,9.133317e-08,0.0041652904,0.25000307,0.002849907,3.9846585e-12,0.51979333,0.0009076945,0.00047116113,0.005651006,0.0076703373
0,2.0177424e-06,0.38006693,0.000342656,3.4920185e-09,4.4776054e-11,0.004555063,0.09627008,0.00011064378,9.5356354e-14,0.05144901,1.4472667e-07,5.1116417e-06,0.0014179588,0.011861652
0,3.2690357e-05,0.98048145,0.001430278,1.5446583e-08,4.884942e-06,0.009178022,0.25073877,0.00067697675,3.3578069e-12,0.27878377,3.5068475e-05,0.00017253731,0.0022895029,0.05574784
0,8.616445e-07,0.36396894,0.000721186,2.7915732e-08,2.2805526e-10,0.0784677,0.79660094,0.005818202,8.277097e-20,0.011888509,4.9387786e-06,8.23575e-06,0.0014259135,2.1910988e-05
0,1.0590267e-07,0.12899381,0.16638885,1.791007e-07,7.0087964e-08,0.12691629,0.2529067,0.00021040464,1.0312639e-14,0.004225897,0.0010085726,0.0035873486,0.008850777,0.00013312722
0,2.1808257e-06,0.10908848,0.006910416,4.439938e-07,2.6820235e-09,0.023582812,0.035214104,0.00036089864,6.5775556e-15,0.003436312,5.5125376e-05,0.0018169475,0.0025856881,1.4488823e-05
0,2.266133e-08,0.0027710658,5.8041656e-05,8.528407e-14,6.97722e-21,0.000100928395,0.0012508371,1.6520393e-05,5.1261382e-17,1.2034573e-05,6.1318938e-06,6.0676507e-07,2.7267428e-05,6.143354e-06
0,3.4421772e-09,0.0012801868,2.0662856e-05,2.4162424e-15,1.4959867e-23,8.889054e-06,0.0052938135,0.00085230917,1.3047736e-11,1.6255462e-05,1.1612319e-10,5.69311e-06,4.289644e-05,2.2612296e-06
0,1.2921153e-08,0.00019056171,1.5034552e-05,4.879236e-13,1.0716422e-20,8.945562e-07,0.003945894,0.00012554805,1.8406748e-11,4.168255e-05,1.749712e-09,6.940604e-07,0.00020739606,6.065445e-06
0,1.4393822e-07,0.0016140797,1.907052e-05,1.1483842e-10,5.639214e-21,1.0356773e-05,0.019789478,0.00020824216,1.1809622e-13,6.8113623e-06,0.006721174,7.261435e-05,0.0011847663,0.00043602588
0,1.339406e-06,0.00018855439,2.0645304e-05,9.288216e-11,1.297194e-24,0.000332103,0.09971312,2.1312142e-05,2.3735777e-16,8.534747e-05,0.0053351624,0.0009735948,0.00232181,7.0945185e-07
0,9.585585e-06,0.00021156156,1.2947526e-05,4.1618025e-09,2.3223766e-21,4.5184937e-05,0.052724726,6.85998e-05,3.572439e-19,6.5813765e-06,0.006878716,0.00012681767,0.00081071875,5.0570008e-05
0,2.1550967e-07,0.0014101006,0.00014396716,1.1105387e-11,7.6121236e-17,0.00010116639,0.022205632,0.00096818426,2.6171013e-21,0.0003059778,5.8730603e-07,8.031162e-05,0.0018026145,7.383051e-07
0,6.9391466e-09,0.02191349,0.0002752185,3.7132884e-12,3.8956177e-14,0.0032807507,0.052513726,1.5799758e-05,1.5249268e-17,0.00049015187,0.0004890153,0.0023223867,0.0011689451,2.106988e-09
0,5.8866584e-07,0.0006371439,0.00014742093,2.4481823e-11,6.5193413e-18,0.00029732,0.028540501,4.8243633e-06,1.451734e-19,0.00011720946,0.00035178554,0.001215029,0.006778419,1.437725e-07
0,3.9569127e-06,7.724342e-05,1.584666e-05,4.613657e-14,2.10216e-23,0.0006278827,0.0026561145,5.543045e-07,6.45872e-18,5.2226213e-05,0.00016134411,0.00069301046,0.00029495909,0.0009324201
0,1.6333836e-08,0.034162037,1.3529112e-05,5.253353e-12,7.658822e-15,0.0016695092,0.22742794,1.5140705e-07,3.7142602e-15,0.00011343864,0.00018037664,0.0013356977,3.2701646e-05,3.869869e-06
0,3.295061e-07,0.018608717,1.2144563e-05,2.1391161e-12,5.543409e-20,0.00027050264,0.21787392,3.3566135e-07,3.4682688e-16,5.2834603e-05,0.0005514126,0.00036793484,5.6162306e-05,0.00013963382
0,7.167337e-06,0.66618687,9.87512e-06,2.4999275e-11,0.00011109329,0.00010305061,0.0,3.5110705e-05,3.6801138e-16,6.6984074e-05,8.364206e-06,0.0005559286,0.00013269733,0.023796607
0,1.7975717e-05,0.021147162,7.376502e-05,1.7692195e-13,7.0799164e-05,0.00014539613,0.0039419807,0.00012850865,2.987192e-22,0.00012010485,8.236646e-06,7.954426e-05,4.5079574e-05,0.07875639
0,3.121471e-05,0.054455265,9.389781e-05,4.9473744e-13,0.0053695007,0.0005232964,0.0,0.00019254557,1.2419313e-14,0.0002392626,2.9426144e-05,6.124569e-05,8.914669e-05,0.15971884
0,9.3997204e-07,0.23391497,3.0026169e-05,9.440302e-14,4.74835e-10,0.00054463383,0.0011649749,0.004331187,1.14796175e-17,8.14744e-05,2.1709225e-07,1.2079417e-05,5.8962145e-05,0.0010992567
0,2.1799181e-07,0.99855524,5.9644448e-05,3.9844952e-10,2.3949025e-07,0.005631517,0.9914648,0.016364226,1.5512303e-12,0.001199265,2.2267772e-09,2.0071975e-05,3.1484436e-05,0.018414993
0,7.689058e-06,0.22210066,1.1591591e-05,1.4123897e-12,6.0236306e-07,0.004144763,0.5062536,0.008568261,5.0960087e-12,8.313051e-05,1.0853128e-09,1.83985e-05,9.516306e-06,0.007944162
0,2.3774075e-07,0.0035788838,0.00036662936,1.06292315e-13,9.669742e-06,0.005520218,0.0018692528,0.0021629855,1.02656456e-16,9.2841765e-05,0.00010541751,2.2366456e-05,0.00011300301,0.0009979539
0,3.0780425e-06,0.3937508,0.00025880567,1.2736294e-08,9.343861e-05,0.6003529,0.02996647,0.040379275,7.897438e-10,0.026199803,0.0008954041,3.9386077e-06,0.00044736,0.00063601026
0,6.09037e-08,0.75864893,0.00030394667,1.4405852e-11,8.683728e-06,0.36019334,0.0035999408,0.011352788,5.442731e-18,0.000918135,0.004433837,1.39980775e-05,3.2842778e-05,0.0055619255
0,1.4882648e-06,0.04819995,7.181984e-05,2.0586803e-11,2.2678654e-07,0.0020350302,0.069517285,0.0005663434,3.5620046e-10,7.4608706e-06,9.370256e-09,1.0213335e-05,2.7617045e-06,0.013347203
0,0.00011101865,0.030011635,0.0021369003,1.8081409e-10,0.00056270027,0.023102444,0.01681326,0.0026176935,0.00092757365,0.00039468473,6.7464807e-06,6.603477e-05,3.222216e-05,0.058059864
0,9.002045e-06,0.24709128,0.00017632231,6.5464383e-12,1.0019701e-08,0.020566203,0.007897957,0.0019271756,2.6173468e-06,9.443997e-06,1.6249044e-07,9.981642e-05,8.240848e-06,0.08116351
0,0.0002006987,0.98907965,0.0030829725,3.1123454e-10,3.4325262e-06,0.0005340465,0.056610964,0.0042685037,1.8581464e-11,0.0017150015,5.9310685e-07,5.1617153e-05,0.001184686,3.8159615e-05
0,0.0001285421,0.99683446,0.010793118,9.281345e-11,1.3215058e-06,0.003908278,0.0,8.2512575e-05,1.9873182e-16,0.0024632474,6.1689866e-06,0.00025752425,2.2147115e-05,0.0015447624
0,0.00011370917,0.99315464,0.0046307775,2.2058777e-09,3.3752447e-05,0.001782456,3.097036e-11,0.00036801642,7.655291e-14,0.0006245429,1.0080354e-07,6.229215e-05,0.00022499505,8.774983e-05
0,6.6015923e-06,0.80695444,1.1582364e-05,1.7450203e-08,0.00039270287,0.0016465739,0.632664,0.0009539134,1.1067747e-11,0.0014571955,1.1187125e-08,1.1437114e-05,0.005278366,0.0001832692
0,3.0207377e-07,0.782788,0.00039169175,5.26913e-15,3.1318561e-06,8.7689856e-05,0.0012279477,7.74625e-05,2.0831706e-14,0.000121506666,2.3339916e-07,2.4908393e-05,4.885117e-05,0.0016249726
0,8.46917e-06,0.81178,3.608156e-05,2.5657513e-11,8.8155844e-05,0.00043737478,0.002038459,0.00040708485,3.0510645e-14,0.001603942,3.8013945e-07,1.6483002e-05,0.0010564041,0.0013186679
0,2.584743e-05,0.0144249145,1.4440202e-06,3.897013e-15,8.485445e-06,2.8142786e-06,0.0012219527,4.641558e-05,1.728582e-09,7.498459e-07,1.1667613e-08,1.0988905e-05,6.1354385e-06,2.5050442e-05
0,4.168088e-05,0.00015673168,7.1759478e-06,7.721785e-13,9.332024e-06,1.5910796e-06,0.02127315,2.3390296e-05,7.0696536e-13,4.6918126e-07,3.384561e-06,5.2313735e-06,1.8840749e-06,0.0004627123
0,2.8039112e-05,4.153815e-05,9.378604e-06,3.7768857e-14,0.00035323566,4.694772e-06,0.0005881997,6.917973e-05,9.684558e-11,6.318625e-07,1.136638e-07,1.931201e-05,1.5270112e-06,0.000597154
0,4.443481e-06,0.00052567554,4.9975544e-05,1.7831386e-11,6.621736e-08,5.4625416e-05,0.001668663,1.4491006e-05,8.072616e-16,8.857625e-06,9.228196e-07,3.642069e-06,4.7167305e-06,0.0046923086
0,9.252888e-07,0.04096405,1.1773051e-05,7.244082e-18,2.8843547e-06,0.0004589956,0.0020355862,0.002766338,4.0021994e-16,2.7756785e-05,9.364503e-07,2.3955103e-05,1.9773745e-06,0.0046949796
0,1.5504739e-06,0.008857476,1.9711746e-05,1.7897e-12,1.3163114e-08,1.3221412e-05,0.0004003354,6.6466135e-05,4.399446e-17,5.2827413e-06,2.9350738e-07,6.5882336e-06,1.7720935e-06,0.001705707
0,5.8788775e-08,0.45317516,3.8249227e-06,1.580467e-10,9.462553e-09,0.009641526,0.9444012,0.00013203568,1.6440516e-19,0.0061665163,2.1312489e-07,6.457595e-07,0.00020359307,0.015874676
0,3.621551e-06,0.092990324,2.2007491e-06,3.888017e-10,4.777425e-07,0.0020767518,0.002234206,5.859517e-05,3.8912166e-24,0.003935929,5.5686748e-08,4.4453795e-06,7.240595e-05,0.00651058
0,4.985035e-07,0.96594673,6.1578776e-06,1.770516e-07,2.0332898e-09,0.003280654,0.03620641,7.1077e-05,4.090555e-21,0.0013575294,6.166842e-07,1.9730023e-06,0.00011761577,0.008520063
0,9.705579e-06,0.5798705,2.5946983e-06,3.811059e-09,4.5548536e-06,0.00030380845,0.01078639,0.009650002,3.1845554e-17,7.434246e-05,3.3758275e-05,8.632652e-06,0.00030319157,0.0133460285
0,1.7604707e-06,0.60565877,1.313239e-06,1.5694492e-09,1.1150266e-09,0.0006578919,0.17980354,0.0046066,9.669313e-11,0.0008858023,4.0798604e-08,2.1121283e-05,0.0015397386,0.0019566452
0,6.872367e-05,0.79562956,2.8367108e-06,1.6506338e-08,8.8708373e-07,0.0026066862,0.0059781875,0.019069986,1.3239795e-14,0.00048043096,4.0578442e-07,1.204029e-05,0.00050291215,0.013450605
0,7.951478e-07,0.08106683,2.0872252e-05,4.965031e-10,3.8279186e-06,0.006145715,0.036365084,0.00031160886,6.129827e-17,0.0021200972,5.4036065e-07,7.580761e-06,8.708479e-05,0.0041062674
0,7.8450626e-07,0.2425675,1.9353581e-06,1.8456249e-11,1.6458747e-05,0.0013392823,0.70669085,0.0007506415,1.832187e-12,0.0074430546,8.557335e-09,1.9580464e-06,0.0003527601,0.0013913705
0,1.9532106e-06,0.028637744,4.5197608e-06,2.1344233e-10,2.9831946e-05,0.005674251,0.24247365,0.0010359581,9.854212e-15,0.014909136,5.3702454e-08,2.1844226e-06,0.00037365788,0.0050716354
0,1.0796781e-05,0.43405953,3.2701457e-05,4.8676664e-08,6.607467e-07,0.0028042316,0.0937526,0.0035089229,3.0435856e-09,0.0006572599,6.9635576e-07,0.00054340856,0.0015395874,0.0073428536
0,2.464393e-05,0.006946288,6.664914e-06,7.0966753e-06,0.00017307796,0.0028915596,0.053815812,0.05997213,0.0031742032,0.00048227288,3.933627e-06,0.00064527773,0.00023968,0.009259401
0,3.867637e-05,0.2916481,2.580763e-05,1.016007e-06,1.3750683e-05,0.0012518858,0.14800693,0.013768061,2.3999834e-05,0.0006874101,1.924925e-06,0.0014121822,0.0029056144,0.0021708265
0,7.3209003e-06,0.017050702,7.4591575e-05,6.5952246e-13,0.0001418669,0.0021427476,0.011759298,0.009551988,8.834353e-19,0.058232035,0.0011935141,7.8331e-05,5.9211384e-06,0.34986633
0,1.4965373e-05,0.07244434,8.592388e-06,1.8784574e-08,0.00073482207,0.0036962195,0.034617253,0.00034855073,1.0744267e-33,0.0148077905,1.2467434e-06,2.6155626e-06,0.000101591075,0.21870475
0,2.7228455e-06,0.10544428,4.394717e-05,1.5241943e-13,3.0794392e-05,0.0060872943,0.02267061,0.0007045389,6.348203e-29,0.012196667,1.5243662e-05,6.780593e-05,2.8175036e-06,0.15418087
0,6.692742e-06,0.08206892,0.0009604961,3.0108577e-10,4.345873e-07,0.0011307424,0.7590053,0.057689425,4.0220494e-09,0.003047112,5.167287e-06,0.00043425383,0.00031982528,0.008428198
0,6.331797e-06,0.10220282,0.0004749681,1.577536e-11,1.706897e-05,0.0009154525,0.005962829,0.027612846,9.37587e-09,0.00053932256,1.4415474e-05,5.1984225e-05,1.7758237e-05,0.034889784
0,3.3628085e-06,0.11664258,0.0009461481,2.4977352e-11,3.896083e-08,0.0013076228,0.012671671,0.014519509,2.4539148e-10,0.0008291842,2.7747221e-06,4.7886428e-05,2.1489783e-05,0.015959503
0,0.03148604,0.9990024,9.5859505e-05,0.0012504215,0.0011391415,0.0029691532,0.016618127,0.0071231453,8.6309524e-07,3.9870305e-05,0.0021048768,7.615097e-05,0.01332738,0.009196158
