y_true,NASNetLarge_224x224_noaug,ResNet50_224x224,DenseNet121_96x96_noaug,NASNetMobile_224x224_noaug,ResNet50_96x96_noaug,DenseNet121_96x96,NASNetMobile_96x96_noaug,ResNet50_224x224_noaug,InceptionResNetV2_224x224,InceptionResNetV2_96x96_noaug,NASNetLarge_96x96_noaug,NASNetMobile_96x96,InceptionResNetV2_96x96,NASNetLarge_96x96,NASNetMobile_224x224,InceptionResNetV2_224x224_noaug,DenseNet121_224x224,DenseNet121_224x224_noaug,ResNet50_96x96
0,0.0035316562,0.9960155,3.3210417e-09,0.0012775322,0.0031849698,2.1571317e-08,1.6987329e-07,0.0073678936,0.00014642403,0.015610135,0.0,4.369067e-06,0.00019414538,8.0535065e-33,1.777591e-06,8.396466e-07,0.06835479,0.0054831426,6.0445444e-05
0,0.010749502,0.99724776,4.1935024e-08,0.0039055082,0.0015461014,8.97034e-08,1.5434265e-09,0.12751971,0.030143777,1.3612721e-06,7.53997e-37,1.4509013e-07,1.5481742e-08,1.581311e-33,5.136072e-13,0.00940503,0.009215107,0.6452604,0.00017552149
0,0.04033503,0.99657863,2.0657365e-07,0.0020052963,0.013021955,8.654137e-07,1.21474e-05,0.012767227,0.00023309895,0.0010881978,0.0,8.699839e-09,4.9757393e-08,0.0,2.0995634e-08,6.48298e-07,0.021523464,0.0009941525,7.5223164e-05
0,0.050538417,0.9994079,0.0062070396,0.17745546,0.0022489328,0.0010349115,0.0017399705,0.8466398,0.20531291,0.0010842584,1.4028899e-17,3.118275e-06,0.04099546,0.0016915164,2.9663704e-08,0.003546707,0.07614076,0.9757858,0.0011814226
0,0.03334438,0.9992005,3.8650928e-08,0.22560838,0.00029787948,2.7130836e-06,2.813128e-07,0.45756844,0.8333385,0.00021304005,3.4034378e-35,6.563838e-06,9.198584e-06,4.705039e-29,0.0004714278,0.0034764856,0.282423,0.1836288,0.030441027
0,0.07419781,0.9815531,1.8087992e-05,0.00034164693,8.046581e-06,0.00014943276,0.00012717611,0.0005867998,0.058686428,5.081869e-05,1.7270089e-29,1.4406899e-06,3.2309815e-09,0.00826802,1.4868459e-13,0.00021282259,0.3241395,0.36804196,0.0012170253
0,0.0003492809,0.5720178,1.2089513e-05,0.0017206363,0.0010894882,0.0007402262,0.00030244555,0.04625415,3.543443e-05,0.006481824,7.442053e-34,2.6271725e-06,4.849017e-07,1.0395473e-20,9.495165e-06,0.0082413815,0.0019423586,0.00029401013,0.051439505
0,0.014059463,0.78009397,0.0016855008,0.2293205,0.009572487,0.00018433915,0.038450517,0.14617862,0.0005273784,0.19854008,0.0,0.0070059714,0.0374703,0.0,7.350026e-14,0.024481209,0.0004233226,0.010011336,0.06564311
0,0.0068235155,2.5610376e-07,1.7285887e-05,0.0015225941,0.0025676175,0.0066352296,0.016949622,0.00045310796,1.4567901e-16,0.4993538,9.978068e-06,0.06017803,0.60470027,0.9963247,6.1747685e-10,0.0037306088,4.29081e-06,0.00047281705,0.11566167
0,0.0006384599,8.979973e-13,1.1405376e-06,0.0007427297,1.730046e-06,2.9531762e-05,0.011658832,0.00054299354,9.452268e-21,0.01124602,0.0,2.5058425e-06,0.024994137,0.0,3.516851e-12,9.259798e-06,0.00018878412,5.6096465e-05,0.018476529
0,0.0076227286,4.8733142e-08,6.6471084e-06,0.025015201,1.2761245e-05,0.00019300143,0.041685365,0.0025453952,1.5275398e-26,0.14418477,1.748633e-22,0.00043657256,0.04087597,1.1284107e-25,2.1418934e-11,1.1673905e-05,0.00030354992,0.00018746947,0.012164874
0,0.0029306628,2.869194e-06,0.00013629642,0.0012959692,0.28421158,0.00021135167,0.0010445999,0.018402852,8.323656e-09,0.0012735412,0.0,0.01802674,0.006384714,1.2663339e-05,1.7267184e-15,0.0024405292,7.238411e-06,0.0047888015,0.6079071
0,0.032864317,8.35091e-05,6.115542e-06,0.020392371,0.43908468,0.0118275015,0.12041249,0.026484676,3.5175276e-09,0.1542266,2.699025e-35,0.00027595024,0.4703649,0.99088836,3.2898337e-13,0.005507863,7.686479e-05,0.016891167,0.13058168
0,0.0020545411,6.766033e-11,9.152531e-05,0.0029961288,0.0001896082,0.003909903,0.020729931,0.0003480792,1.8003354e-18,0.00028524612,0.0,0.0016025305,0.00046617573,4.3669703e-19,2.7230884e-14,0.0015268946,1.7583062e-06,0.0027447138,0.012184781
0,0.0010032468,1.1607419e-11,2.6394957e-09,0.0010918389,2.6496984e-05,0.0014388531,0.00011384924,2.6471375e-10,3.482809e-26,5.6317685e-16,0.0,4.5526886e-05,2.8482205e-10,5.0318544e-13,2.8253577e-23,0.002039313,9.896208e-07,0.0005441873,0.009332267
0,0.003459668,9.525219e-05,1.0246574e-06,0.001118908,0.00030068602,0.0019729196,3.201515e-06,0.000729089,7.62578e-18,0.114421494,7.57603e-24,0.010310504,0.021218507,7.0364464e-11,1.2027557e-09,3.988351e-07,0.000642751,0.0002578023,0.070880435
0,0.002981903,1.8570595e-10,4.301499e-06,0.0007780575,6.680868e-06,0.0020826198,0.0017950604,3.612599e-07,1.4770603e-13,0.008561215,0.0,0.00052649237,0.010620837,2.6420344e-09,3.3385605e-15,0.0003448075,3.8352387e-05,0.00020183228,0.030048586
0,0.0010811917,0.0010153668,2.3998575e-06,0.014628476,9.02673e-05,0.008002592,0.096366294,0.0023738681,1.1838386e-15,0.2467732,0.002102081,0.010799359,0.5633576,2.1054893e-09,9.449507e-14,0.022934912,0.00016580496,0.000230345,0.006422434
0,0.003228749,0.0011930941,0.020989364,0.0016669328,1.869889e-05,0.02819009,0.18905285,0.0018942371,2.6018586e-08,0.03968497,3.4288963e-23,0.00013612716,0.561916,5.869454e-12,1.2229354e-11,9.1103095e-05,0.00081705255,0.0008779445,0.053376134
0,0.0036593145,4.2281192e-11,3.175446e-09,0.00035837994,0.0014627151,1.8045503e-05,0.0055203885,1.4727516e-05,9.014377e-25,0.020390175,7.110612e-18,0.025525253,0.21664304,3.7750606e-12,1.0776276e-12,2.2621338e-05,3.0037597e-08,1.1547643e-05,0.024628293
0,0.001179503,3.7382503e-07,0.00012070521,0.0026606505,2.6636128e-05,0.0010371262,0.07153468,0.0004557675,7.85736e-23,2.739607e-07,5.2459224e-31,0.0008523046,0.0018538603,8.73077e-10,9.527805e-13,6.3108906e-05,0.0003214739,0.0005194504,0.089003675
0,0.0019531325,1.768027e-05,1.0439327e-06,0.008124743,0.0003763775,0.0022543578,0.083673306,0.0015753425,1.05211285e-07,0.10405329,2.80774e-21,1.723844e-05,0.08094696,8.58366e-15,8.8519435e-08,1.6014106e-05,0.0049948473,0.00020334804,0.039452873
0,0.040497802,8.767106e-06,0.0007043281,0.17178862,0.99491876,0.017880488,0.117771335,0.022354497,0.00084764283,0.2674253,3.9048364e-17,1.8614572e-06,0.09614915,1.1473471e-05,3.3717004e-06,0.04690304,4.62184e-05,0.9938406,0.03632188
0,0.009078033,8.1918716e-10,0.0021074084,0.001939074,0.003866868,0.54808354,0.14334786,3.686954e-10,0.00060800585,0.0004202696,8.308476e-28,6.709384e-06,0.020700328,0.00013903846,6.489766e-10,0.010465466,4.4958382e-05,0.022194449,0.038499493
0,0.025364801,2.8823015e-05,3.8873317e-08,0.012214068,1.8320183e-05,3.2784956e-05,0.001639759,0.009708954,0.0034059125,0.00037632236,1.648865e-31,0.003391509,0.01964735,2.181899e-05,2.4016407e-11,0.0042135785,0.0002815177,0.12963887,0.003065624
0,0.048454203,2.6586122e-11,8.441985e-10,0.005020988,3.0775715e-05,8.158266e-06,0.008749018,2.1200458e-06,8.562891e-06,0.00023903369,0.0,2.6324433e-05,2.209388e-06,0.0,4.388723e-15,0.010338066,0.0008575537,0.13022034,0.00019315864
0,0.008046357,1.6174428e-15,7.133822e-07,0.00067816355,3.491472e-06,0.0027646574,1.3276096e-05,2.010247e-05,2.425433e-21,5.7157212e-09,0.0,4.1608155e-06,0.014548481,2.3790536e-38,1.3190023e-13,2.7919577e-05,1.5118964e-05,0.0020499553,0.00055197626
0,0.30730054,7.553723e-09,0.009199808,0.0037510367,0.03822025,0.0006491139,0.5669539,0.0016780356,0.008712538,0.002073059,2.932149e-14,0.24497351,1.0,3.1950892e-12,7.317846e-08,0.002493035,0.00034986378,0.39125586,0.0014647103
0,0.010077363,1.4225013e-23,8.4256317e-07,0.005960585,4.6405144e-06,4.2516854e-06,0.0046533784,4.475094e-06,4.605056e-19,5.672862e-06,6.6791235e-30,0.00013306654,0.0004238128,0.0,9.254555e-09,0.009085265,1.0756279e-05,0.10606492,0.010312446
0,0.04938157,8.994305e-20,1.187903e-19,0.038445845,1.806067e-05,3.7271235e-09,4.7113583e-05,9.177222e-06,1.6014268e-07,0.005499188,0.0,2.7615886e-06,2.9904979e-15,0.0,9.9547505e-15,0.00010054463,0.0020462568,0.05251557,8.066377e-05
0,0.093844526,3.5201242e-13,6.0528933e-09,0.00381104,6.177048e-08,0.00015357677,9.246308e-05,9.1460155e-05,3.327358e-08,5.7328057e-06,0.0,3.33453e-05,0.00011705221,6.894355e-21,8.786666e-18,0.0024966625,8.240683e-06,0.02049646,0.0030396176
0,0.13757184,4.0889174e-07,2.2193729e-10,0.029213628,0.00077983824,3.1747975e-05,5.8795274e-07,0.0026478486,0.00017676031,0.027091777,0.0,1.2926445e-09,0.004233595,1.1686883e-11,8.3478385e-13,0.0014845412,0.0017745357,0.0194876,0.015205562
0,0.010568275,1.6273212e-10,1.958643e-09,0.0019220727,0.00019346242,0.00019741773,0.19814846,0.00018376931,8.548331e-07,0.12504326,0.0,0.2452385,8.622152e-08,0.00027010034,2.6906e-13,0.0021403816,1.6152977e-05,0.032956604,0.10455379
0,0.05827528,8.612105e-05,0.15069476,0.2694507,0.29069763,0.09426699,0.2744735,0.13352641,0.019072138,0.31391683,8.538215e-06,0.13075578,0.15673652,0.5697452,3.7466912e-06,0.002026958,4.940653e-05,0.7761938,0.046120003
0,0.039807502,7.1578894e-09,0.00094618223,0.0635421,0.13177046,0.0030344678,0.36890042,0.0003451857,4.811633e-09,0.8536006,0.00016251465,0.0131221665,1.0,1.3353904e-13,5.883294e-09,0.02370065,0.00060080836,0.47554722,0.00042363166
0,0.167822,3.0245697e-09,1.1943764e-06,0.00044515092,0.000862625,0.0006886382,0.00014036938,0.0010322231,0.009740192,0.0018983497,0.0,2.1755082e-05,9.0754e-05,2.9589967e-15,6.212595e-14,0.10884643,6.791886e-05,0.28550604,0.010231977
0,0.14269157,5.964205e-12,4.580917e-06,0.030475484,0.0005092208,0.020041114,0.00296788,1.4659611e-05,0.00038983443,0.001034797,0.0,0.00013977168,0.0064784866,3.305297e-22,4.7422077e-16,0.00064129505,0.00044307482,0.0058953036,0.0023541397
0,0.4673695,3.6981885e-06,0.012423896,0.010462048,0.9512288,0.040839348,0.0051595396,0.0090915905,0.004843916,0.04801606,2.0309785e-25,0.95573133,1.0,5.2711897e-07,4.2195516e-05,0.077076696,0.0029236637,0.116403,0.42409158
0,0.040327903,1.2306963e-06,0.0012630227,0.023258472,0.18379794,0.042552453,0.89625347,0.0008813588,5.885979e-06,0.053630542,2.0015338e-20,0.016414685,0.097038485,0.0006240758,0.99527705,0.0059250165,0.0070229294,0.0397938,0.12639235
0,0.51757,7.301489e-09,0.00912156,0.0025602935,0.7675715,0.009889903,0.07050782,0.006349854,0.00030826105,0.006153281,2.6990514e-31,0.9965333,0.040712036,0.078436926,0.5279217,0.005806792,0.060540065,0.5768496,0.83157766
0,0.97438973,3.6479265e-05,0.037706394,0.11557214,0.9469132,0.33599192,0.0028060297,0.06519601,0.0004242403,0.13151172,0.0019374802,0.9386787,1.0,0.5306033,0.9968585,0.010379641,0.017524673,0.015734967,0.38263428
0,0.18145849,1.5848963e-06,0.009706445,0.6460651,0.09860381,0.015503968,0.0017762487,0.005454259,0.0001772778,0.59000707,3.5704198e-13,0.020794472,0.3379034,0.011148396,0.7837172,0.05437602,5.4806944e-05,0.13389774,0.017329086
0,0.21547131,2.9417306e-05,6.112141e-05,0.0100583825,0.12811634,0.07365858,0.24811599,0.10503102,2.5537895e-06,0.010930639,1.9264406e-05,0.0035607808,0.024393272,0.07109927,1.1317468e-07,0.003999045,5.050215e-05,0.06924147,0.2917782
0,0.6478039,1.3210014e-07,0.439021,0.5702421,0.9932533,0.78266937,0.16595834,0.20754802,3.269821e-05,0.25411937,8.0403595e-09,0.49503452,0.04053535,0.024482744,0.18835296,0.0051655197,0.002969993,0.18915087,0.70381546
0,0.9450626,1.22419715e-05,0.0002649965,0.021232925,0.5677964,0.054526724,0.0008104831,0.036877673,0.00011029857,0.015760873,0.0,0.14646322,0.050152406,4.679538e-19,0.99836165,0.04390442,0.0024344167,0.122529715,0.1331669
0,0.32717127,6.3005887e-06,0.0014262972,0.092693694,0.38539287,0.00041104556,0.0026101624,0.1713974,9.1219977e-07,0.89058924,0.0,0.05250929,0.100043856,2.4162392e-10,0.9967055,0.0025712175,0.0011441099,0.12543415,0.10069047
0,0.3946217,1.9988677e-08,3.248636e-05,0.10044009,0.033868987,0.0034028855,0.1782056,6.113366e-05,9.6525815e-05,0.64493364,1.6251164e-32,0.0021674621,1.0,5.705055e-14,0.47267443,0.014847794,0.022907855,0.010621493,0.26011375
0,0.10177573,3.8465302e-08,0.00043508568,0.017335735,0.49963352,0.054446593,0.10825418,2.3602444e-05,0.00414005,0.0098324185,0.0,0.043899395,0.0019482112,0.0018221228,0.028046867,0.00022704077,0.0014711259,0.11359411,0.21716854
0,0.55505043,0.0045742705,0.0049330834,0.6971521,0.23066486,0.0608041,0.9569447,0.047215875,0.023747407,0.94312143,8.850949e-34,0.039456557,0.12023689,5.463599e-06,0.99624985,0.0248847,0.99401593,0.15665033,0.050323337
0,0.98790526,0.012314762,0.00066143164,0.04176617,0.59567374,0.061848518,0.042220227,0.6271192,0.0092888605,0.2422947,0.15407045,0.014980132,0.028691262,0.9543642,0.011561015,0.038868815,0.62780005,0.3466656,0.1042198
0,0.20103215,0.001571847,0.024274096,0.68965274,0.010674837,0.014329398,0.013929435,0.19722687,0.10427998,0.01910288,0.0,0.0024908779,0.010560788,0.000214229,0.8355811,0.6355797,0.0022421363,0.6085906,0.022655033
0,0.36496052,2.139894e-05,0.004944496,0.34214795,0.46503827,0.0007516963,0.30770123,0.00011997482,0.01655834,0.38434282,1.6776782e-14,0.08483568,0.60043675,0.0059402073,0.05902745,0.07746274,0.0023756202,0.075524904,0.48962083
0,0.9576124,0.21335964,0.022899397,0.0037053053,0.25652754,0.6950241,0.41944978,0.9998442,0.23078348,0.066405445,1.05520485e-05,0.0038320373,0.011314656,0.058923174,0.9983772,0.0015481233,0.025140272,0.89821005,0.09087953
0,0.021546759,0.000120334014,2.2179753e-05,0.24265094,0.008241615,0.00038570454,0.0009987322,0.0013962566,6.115208e-05,0.0156512,0.0,0.00015944768,0.035926566,5.1487854e-20,0.0029547894,0.00025004844,2.6353619e-05,0.070067085,0.100468166
0,0.99180496,0.00043378532,0.007359908,0.16678551,0.05568686,0.61714715,0.6064607,0.00027370182,0.005923736,0.00286972,0.008756784,0.36280373,0.0012166823,0.00037338908,0.96117777,0.4330001,0.67936814,0.05201025,0.07148827
0,0.99468553,4.7149264e-05,2.269208e-05,0.12989433,0.0073655467,0.0064099864,0.90472025,0.1440866,0.0005905229,0.34426504,0.0,0.9960122,0.54845923,3.1942785e-16,0.999998,7.915678e-06,0.42866722,0.002247862,0.14067335
0,0.009844988,0.000991105,0.0043773027,0.0030999384,0.00033649182,0.005246608,0.75333625,0.2404138,6.15983e-05,0.036722522,0.0,0.44307402,0.0029272288,1.0338336e-11,0.030416535,0.10406289,0.0030023572,0.1279503,0.0052817897
0,0.29235452,0.000121139805,0.68663085,0.22089943,0.23424594,0.7911367,0.03594653,0.0009896496,0.015610691,0.06963288,4.5025954e-05,0.007971647,0.00986033,0.00027517573,0.18135706,0.317062,0.072140925,0.4327912,0.13918841
0,0.8136001,1.7745826e-05,0.0029646608,0.0009001837,0.0006385828,0.018504383,0.00852402,0.0017076373,3.280867e-06,0.007965016,0.0,1.179942e-05,0.0010093402,1.33163205e-08,9.065766e-06,0.024651408,0.00039696842,0.0056399666,0.030384794
0,0.6886846,0.0017329042,0.0005059938,0.016445404,0.22737913,0.019523697,9.374501e-05,1.5909955e-05,0.0031106626,0.002943543,9.864683e-12,8.112247e-10,0.00011636011,0.026424883,0.62937254,0.078512885,0.08027212,0.088771984,0.021747194
0,0.8013321,0.08054683,0.1486479,0.87259173,0.008562191,0.39544863,0.98116565,0.025967414,0.1816254,0.0037673318,2.4883677e-06,0.0046942285,0.0070634102,0.32536817,0.999956,0.2282173,0.47007716,0.17307816,0.021727795
0,0.5937849,7.2264264e-08,0.00015004857,0.0046659578,0.0005731559,0.00044573433,0.002057169,0.004850328,0.00095877936,0.0030980073,0.0,0.00163566,0.0048288233,1.10670126e-10,0.00018311254,0.11865936,0.0106505,0.023308082,0.00081493764
0,0.85761505,0.0017957883,0.12815255,0.11822345,0.44153687,0.23625998,0.71889496,0.12867515,0.097242035,0.029335726,0.0,0.9211205,0.5813664,5.474592e-10,8.2150495e-05,0.19291002,0.4541377,0.79118085,0.063264646
0,0.015361959,0.00045087718,0.0006261237,0.01974717,0.0142791215,0.015256192,0.21596445,0.00012998507,3.4278884e-05,0.6545422,0.0,0.007313574,0.047877148,1.2670327e-10,0.99868387,0.013274213,0.00045393797,0.089706056,0.03260881
