,name,psi,randomize_noise,seed,snapshot,label
77,psi_0.7-seed_5284998-lb_0--9f0c0380.png,0.7,True,5284998,009726,0
78,psi_1-seed_8025253-lb_0--acd595d2.png,1.0,True,8025253,009726,0
79,psi_-1-seed_4937666-lb_0--cc990037.png,-1.0,True,4937666,009726,0
80,psi_0.5-seed_6782492-lb_0--16ca09bf.png,0.5,True,6782492,009726,0
81,psi_0-seed_2429355-lb_0--8dc1f4c2.png,0.0,True,2429355,009726,0
82,psi_-1-seed_7887598-lb_0--53716a34.png,-1.0,True,7887598,009726,0
83,psi_-0.5-seed_3200204-lb_0--d376f8fa.png,-0.5,True,3200204,009726,0
84,psi_0.5-seed_869416-lb_0--ce32ed94.png,0.5,True,869416,009726,0
85,psi_0.7-seed_6516148-lb_0--ad62c151.png,0.7,True,6516148,009726,0
86,psi_0-seed_3389423-lb_0--535fcd65.png,0.0,True,3389423,009726,0
87,psi_1-seed_8141289-lb_0--354d6912.png,1.0,True,8141289,009726,0
88,psi_0-seed_5746351-lb_0--4c316f33.png,0.0,True,5746351,009726,0
89,psi_0.7-seed_1769478-lb_0--69c8d1ba.png,0.7,True,1769478,009726,0
90,psi_-0.5-seed_6772005-lb_0--84ee1223.png,-0.5,True,6772005,009726,0
91,psi_0.5-seed_4184821-lb_0--0e8a1f30.png,0.5,True,4184821,009726,0
92,psi_0.5-seed_4234792-lb_0--10d1cdde.png,0.5,True,4234792,009726,0
93,psi_0.5-seed_7316445-lb_0--cea2dfe9.png,0.5,True,7316445,009726,0
94,psi_-1-seed_622045-lb_0--971d022b.png,-1.0,True,622045,009726,0
95,psi_0-seed_4704602-lb_0--268dd133.png,0.0,True,4704602,009726,0
96,psi_0.7-seed_8931037-lb_0--8c2cf56f.png,0.7,True,8931037,009726,0
97,psi_0.7-seed_617056-lb_0--1ed051c6.png,0.7,True,617056,009726,0
98,psi_-1-seed_2019305-lb_0--6f5d0c98.png,-1.0,True,2019305,009726,0
99,psi_0-seed_77713-lb_0--2a5ac9de.png,0.0,True,77713,009726,0
100,psi_-0.5-seed_4645511-lb_0--d8191518.png,-0.5,True,4645511,009726,0
101,psi_0.7-seed_6889625-lb_0--4bebc57c.png,0.7,True,6889625,009726,0
102,psi_0-seed_2108545-lb_0--305dd567.png,0.0,True,2108545,009726,0
103,psi_1-seed_5378799-lb_0--431fbf6d.png,1.0,True,5378799,009726,0
104,psi_-0.5-seed_8023146-lb_0--afaa6ba8.png,-0.5,True,8023146,009726,0
105,psi_0-seed_8699140-lb_0--9102316a.png,0.0,True,8699140,009726,0
106,psi_0.5-seed_4503510-lb_0--d0f7c216.png,0.5,True,4503510,009726,0
107,psi_1-seed_6428707-lb_0--f6d51fba.png,1.0,True,6428707,009726,0
108,psi_-0.5-seed_5912568-lb_0--e1dce06c.png,-0.5,True,5912568,009726,0
109,psi_-0.5-seed_8134972-lb_0--1f7fd057.png,-0.5,True,8134972,009726,0
110,psi_-0.5-seed_7537913-lb_0--010d369a.png,-0.5,True,7537913,009726,0
111,psi_0.5-seed_6135184-lb_0--5ca289db.png,0.5,True,6135184,009726,0
112,psi_-1-seed_933798-lb_0--1dc6eb63.png,-1.0,True,933798,009726,0
113,psi_0.7-seed_6069987-lb_0--f910c04b.png,0.7,True,6069987,009726,0
114,psi_0.7-seed_4200182-lb_0--04747151.png,0.7,True,4200182,009726,0
115,psi_0.7-seed_3395741-lb_0--1a399363.png,0.7,True,3395741,009726,0
116,psi_-1-seed_8731791-lb_0--baf82c21.png,-1.0,True,8731791,009726,0
117,psi_0.5-seed_3779170-lb_0--f726b81b.png,0.5,True,3779170,009726,0
118,psi_0.5-seed_1163381-lb_0--5caabd33.png,0.5,True,1163381,009726,0
119,psi_-1-seed_4475841-lb_0--d6f378e7.png,-1.0,True,4475841,009726,0
120,psi_1-seed_7817122-lb_0--48fda244.png,1.0,True,7817122,009726,0
121,psi_0.7-seed_9549827-lb_0--c7df7239.png,0.7,True,9549827,009726,0
122,psi_-0.5-seed_5074379-lb_0--39b8b53f.png,-0.5,True,5074379,009726,0
123,psi_0-seed_6065824-lb_0--d249c7ba.png,0.0,True,6065824,009726,0
124,psi_-1-seed_4185940-lb_0--7eeff145.png,-1.0,True,4185940,009726,0
125,psi_-0.5-seed_9306457-lb_0--ac943604.png,-0.5,True,9306457,009726,0
126,psi_0.5-seed_8567824-lb_0--95e5271e.png,0.5,True,8567824,009726,0
127,psi_-0.5-seed_1939572-lb_0--eb4ca27c.png,-0.5,True,1939572,009726,0
128,psi_-1-seed_6809662-lb_0--8beb580f.png,-1.0,True,6809662,009726,0
129,psi_-0.5-seed_176812-lb_0--f156f97d.png,-0.5,True,176812,009726,0
130,psi_-0.5-seed_4969950-lb_0--8a0ea672.png,-0.5,True,4969950,009726,0
131,psi_-1-seed_3908614-lb_0--7774e1e4.png,-1.0,True,3908614,009726,0
132,psi_0.5-seed_381926-lb_0--ea7c5781.png,0.5,True,381926,009726,0
133,psi_-1-seed_7035448-lb_0--4ee985ac.png,-1.0,True,7035448,009726,0
134,psi_0.7-seed_6522086-lb_0--ca4a9e90.png,0.7,True,6522086,009726,0
135,psi_0-seed_782085-lb_0--8edcda46.png,0.0,True,782085,009726,0
136,psi_-1-seed_6190859-lb_0--eeb56fed.png,-1.0,True,6190859,009726,0
137,psi_0.5-seed_3687950-lb_0--026f1ce6.png,0.5,True,3687950,009726,0
138,psi_1-seed_7773140-lb_0--8da4fb7b.png,1.0,True,7773140,009726,0
139,psi_1-seed_2269452-lb_0--5e13f0a8.png,1.0,True,2269452,009726,0
140,psi_1-seed_4067090-lb_0--038ec48b.png,1.0,True,4067090,009726,0
141,psi_0-seed_156128-lb_0--8f7dc0cb.png,0.0,True,156128,009726,0
142,psi_0.7-seed_3544640-lb_0--c04f4512.png,0.7,True,3544640,009726,0
143,psi_-1-seed_9957221-lb_0--f15075ef.png,-1.0,True,9957221,009726,0
144,psi_0-seed_4997772-lb_0--4b4c2bd2.png,0.0,True,4997772,009726,0
145,psi_-1-seed_3007215-lb_0--b56f38a4.png,-1.0,True,3007215,009726,0
146,psi_-1-seed_7630757-lb_0--6dbdc13e.png,-1.0,True,7630757,009726,0
147,psi_0.7-seed_5106346-lb_0--ac2127ca.png,0.7,True,5106346,009726,0
148,psi_0-seed_340374-lb_0--17d5ee8a.png,0.0,True,340374,009726,0
149,psi_0-seed_1688456-lb_0--222727fe.png,0.0,True,1688456,009726,0
150,psi_0-seed_7883478-lb_0--a230021c.png,0.0,True,7883478,009726,0
151,psi_-0.5-seed_5629847-lb_0--3833859a.png,-0.5,True,5629847,009726,0
152,psi_1-seed_5138532-lb_0--cdcc3326.png,1.0,True,5138532,009726,0
153,psi_1-seed_2843899-lb_0--7405c562.png,1.0,True,2843899,009726,0
154,psi_0-seed_8447543-lb_0--cc9d5a7b.png,0.0,True,8447543,009726,0
155,psi_0.7-seed_6083255-lb_0--e32fb449.png,0.7,True,6083255,009726,0
156,psi_1-seed_3030905-lb_0--e19a55c4.png,1.0,True,3030905,009726,0
157,psi_-1-seed_7063428-lb_0--b25d3bef.png,-1.0,True,7063428,009726,0
158,psi_0.5-seed_9495683-lb_0--ad2f453b.png,0.5,True,9495683,009726,0
159,psi_0.7-seed_2023613-lb_0--84ed4e85.png,0.7,True,2023613,009726,0
160,psi_0-seed_7970886-lb_0--cfe93084.png,0.0,True,7970886,009726,0
161,psi_0.7-seed_1479692-lb_0--b4af7a43.png,0.7,True,1479692,009726,0
162,psi_0.5-seed_3454163-lb_0--40b3032e.png,0.5,True,3454163,009726,0
163,psi_0.7-seed_9430112-lb_0--f5bff4b7.png,0.7,True,9430112,009726,0
164,psi_1-seed_8766710-lb_0--e0b928e5.png,1.0,True,8766710,009726,0
165,psi_0.7-seed_5653000-lb_0--9489dc45.png,0.7,True,5653000,009726,0
166,psi_0-seed_124968-lb_0--6179c1a4.png,0.0,True,124968,009726,0
167,psi_-1-seed_7691364-lb_0--392c5543.png,-1.0,True,7691364,009726,0
168,psi_0.7-seed_6508120-lb_0--50862e5b.png,0.7,True,6508120,009726,0
169,psi_0-seed_1042770-lb_0--98adea9b.png,0.0,True,1042770,009726,0
170,psi_-1-seed_3626629-lb_0--1907b054.png,-1.0,True,3626629,009726,0
171,psi_-1-seed_1508310-lb_0--247843a7.png,-1.0,True,1508310,009726,0
172,psi_0.5-seed_2093595-lb_0--534f5ec5.png,0.5,True,2093595,009726,0
173,psi_0-seed_1258394-lb_0--a1ae7875.png,0.0,True,1258394,009726,0
174,psi_0.5-seed_1153017-lb_0--15ead00a.png,0.5,True,1153017,009726,0
175,psi_0.7-seed_2611535-lb_0--eaced6a1.png,0.7,True,2611535,009726,0
176,psi_0.5-seed_7084001-lb_0--fef05a00.png,0.5,True,7084001,009726,0
177,psi_-0.5-seed_6783787-lb_0--5b3b17e1.png,-0.5,True,6783787,009726,0
178,psi_-0.5-seed_9307451-lb_0--a52e1a03.png,-0.5,True,9307451,009726,0
179,psi_0.7-seed_9815683-lb_0--fe307964.png,0.7,True,9815683,009726,0
180,psi_1-seed_4938544-lb_0--f871b1f7.png,1.0,True,4938544,009726,0
181,psi_0.5-seed_9098297-lb_0--1413f8e9.png,0.5,True,9098297,009726,0
182,psi_0.7-seed_5793614-lb_0--dcdf0926.png,0.7,True,5793614,009726,0
183,psi_-1-seed_1434136-lb_0--b8581d1e.png,-1.0,True,1434136,009726,0
184,psi_-1-seed_5823364-lb_0--61a912d5.png,-1.0,True,5823364,009726,0
185,psi_1-seed_4001744-lb_0--2f6f2866.png,1.0,True,4001744,009726,0
186,psi_0-seed_9833230-lb_0--61a82501.png,0.0,True,9833230,009726,0
187,psi_1-seed_5682030-lb_0--32db3854.png,1.0,True,5682030,009726,0
188,psi_-0.5-seed_7977195-lb_0--cd9c21f9.png,-0.5,True,7977195,009726,0
189,psi_0-seed_6764144-lb_0--d7b3c3a3.png,0.0,True,6764144,009726,0
190,psi_-0.5-seed_1404354-lb_0--3169f96f.png,-0.5,True,1404354,009726,0
191,psi_0-seed_7941668-lb_0--433826fd.png,0.0,True,7941668,009726,0
192,psi_0-seed_5072412-lb_0--ec454393.png,0.0,True,5072412,009726,0
193,psi_0.7-seed_6951551-lb_0--ec0dccb6.png,0.7,True,6951551,009726,0
194,psi_-0.5-seed_9188412-lb_0--4bcc77cf.png,-0.5,True,9188412,009726,0
195,psi_0.7-seed_7341145-lb_0--322a2c3a.png,0.7,True,7341145,009726,0
196,psi_0.7-seed_5143952-lb_0--e74b64ba.png,0.7,True,5143952,009726,0
197,psi_0.5-seed_1920934-lb_0--f4f2250a.png,0.5,True,1920934,009726,0
198,psi_0-seed_989452-lb_0--7e0aa4fe.png,0.0,True,989452,009726,0
199,psi_0.5-seed_7836097-lb_0--c2ef6d61.png,0.5,True,7836097,009726,0
200,psi_0.7-seed_4289519-lb_0--0ce10a8a.png,0.7,True,4289519,009726,0
201,psi_-1-seed_3167628-lb_0--c9826c62.png,-1.0,True,3167628,009726,0
202,psi_-1-seed_6027066-lb_0--bc3fc00c.png,-1.0,True,6027066,009726,0
203,psi_-1-seed_9068702-lb_0--bbfa89ba.png,-1.0,True,9068702,009726,0
204,psi_0.5-seed_7361671-lb_0--089f22c0.png,0.5,True,7361671,009726,0
205,psi_-0.5-seed_5181770-lb_0--209a92e1.png,-0.5,True,5181770,009726,0
206,psi_0-seed_7106783-lb_0--55b0ff9f.png,0.0,True,7106783,009726,0
207,psi_0-seed_9577300-lb_0--ec9b9b5e.png,0.0,True,9577300,009726,0
208,psi_1-seed_8813017-lb_0--7066df27.png,1.0,True,8813017,009726,0
209,psi_-0.5-seed_2364585-lb_0--59ac2297.png,-0.5,True,2364585,009726,0
210,psi_1-seed_416883-lb_0--d59ffe5d.png,1.0,True,416883,009726,0
211,psi_0-seed_2675075-lb_0--7c168f20.png,0.0,True,2675075,009726,0
212,psi_0-seed_9637569-lb_0--3db4cbcc.png,0.0,True,9637569,009726,0
213,psi_-0.5-seed_4171444-lb_0--1ace78f2.png,-0.5,True,4171444,009726,0
214,psi_0.7-seed_4738674-lb_0--b045d8b5.png,0.7,True,4738674,009726,0
215,psi_-0.5-seed_9022752-lb_0--5a9ba00b.png,-0.5,True,9022752,009726,0
216,psi_1-seed_6084896-lb_0--2c1f5113.png,1.0,True,6084896,009726,0
217,psi_0.5-seed_4239098-lb_0--862ee56a.png,0.5,True,4239098,009726,0
218,psi_1-seed_1516968-lb_0--f627d69f.png,1.0,True,1516968,009726,0
219,psi_-0.5-seed_2603710-lb_0--1cec46e8.png,-0.5,True,2603710,009726,0
220,psi_0.7-seed_9530417-lb_0--61a76c0e.png,0.7,True,9530417,009726,0
221,psi_-0.5-seed_6955548-lb_0--276274eb.png,-0.5,True,6955548,009726,0
222,psi_0-seed_7319416-lb_0--3099d58a.png,0.0,True,7319416,009726,0
223,psi_-0.5-seed_8272064-lb_0--d7486814.png,-0.5,True,8272064,009726,0
224,psi_-0.5-seed_8556805-lb_0--c37d41ed.png,-0.5,True,8556805,009726,0
225,psi_-0.5-seed_1217856-lb_0--bbdbaeb2.png,-0.5,True,1217856,009726,0
226,psi_1-seed_7087546-lb_0--50995e38.png,1.0,True,7087546,009726,0
227,psi_-0.5-seed_1108867-lb_0--ab96e477.png,-0.5,True,1108867,009726,0
228,psi_-0.5-seed_8155567-lb_0--480a38c6.png,-0.5,True,8155567,009726,0
229,psi_-0.5-seed_5340251-lb_0--9982b64e.png,-0.5,True,5340251,009726,0
230,psi_0-seed_3686115-lb_0--bf9236dc.png,0.0,True,3686115,009726,0
231,psi_0.7-seed_6608617-lb_0--4fc574b1.png,0.7,True,6608617,009726,0
232,psi_-1-seed_1723919-lb_0--c773e89a.png,-1.0,True,1723919,009726,0
233,psi_0.7-seed_4429035-lb_0--0615cef9.png,0.7,True,4429035,009726,0
234,psi_0.5-seed_8033324-lb_0--2a85dddc.png,0.5,True,8033324,009726,0
235,psi_0-seed_192130-lb_0--3296c2cc.png,0.0,True,192130,009726,0
236,psi_0.7-seed_4190721-lb_0--48e7f0bd.png,0.7,True,4190721,009726,0
237,psi_-1-seed_6614751-lb_0--2a672af0.png,-1.0,True,6614751,009726,0
238,psi_0.5-seed_6111067-lb_0--b2c5a8af.png,0.5,True,6111067,009726,0
239,psi_-1-seed_7099767-lb_0--70c203b8.png,-1.0,True,7099767,009726,0
240,psi_1-seed_2337675-lb_0--c2720777.png,1.0,True,2337675,009726,0
241,psi_-0.5-seed_7337470-lb_0--0034eec1.png,-0.5,True,7337470,009726,0
242,psi_1-seed_4124682-lb_0--5e964dc0.png,1.0,True,4124682,009726,0
243,psi_0-seed_2894703-lb_0--b3d4a9ea.png,0.0,True,2894703,009726,0
244,psi_-0.5-seed_3756125-lb_0--3a07c30c.png,-0.5,True,3756125,009726,0
245,psi_0.7-seed_3253684-lb_0--c1bb1a6e.png,0.7,True,3253684,009726,0
246,psi_-1-seed_7912723-lb_0--a9423fcd.png,-1.0,True,7912723,009726,0
247,psi_0-seed_9221323-lb_0--a4f4b6a7.png,0.0,True,9221323,009726,0
248,psi_-1-seed_9047110-lb_0--8f7639d7.png,-1.0,True,9047110,009726,0
249,psi_0.7-seed_4194969-lb_0--782a2079.png,0.7,True,4194969,009726,0
250,psi_-1-seed_2396190-lb_0--4b4d6550.png,-1.0,True,2396190,009726,0
251,psi_1-seed_1509201-lb_0--21c2d894.png,1.0,True,1509201,009726,0
252,psi_-1-seed_335912-lb_0--c26ee5d1.png,-1.0,True,335912,009726,0
253,psi_1-seed_6788149-lb_0--262bc571.png,1.0,True,6788149,009726,0
254,psi_-1-seed_9805867-lb_0--9a3d06d3.png,-1.0,True,9805867,009726,0
255,psi_0.5-seed_435237-lb_0--680750b2.png,0.5,True,435237,009726,0
256,psi_0.7-seed_7779664-lb_0--53558590.png,0.7,True,7779664,009726,0
257,psi_0-seed_4149048-lb_0--47f5d6e8.png,0.0,True,4149048,009726,0
258,psi_1-seed_9092046-lb_0--0473109b.png,1.0,True,9092046,009726,0
259,psi_-1-seed_7370877-lb_0--f7737c77.png,-1.0,True,7370877,009726,0
260,psi_0.5-seed_8699223-lb_0--6ffd4a37.png,0.5,True,8699223,009726,0
261,psi_0.7-seed_6623138-lb_0--5bd3e0d3.png,0.7,True,6623138,009726,0
262,psi_-0.5-seed_5735356-lb_0--d458f789.png,-0.5,True,5735356,009726,0
263,psi_-0.5-seed_2587228-lb_0--716f9771.png,-0.5,True,2587228,009726,0
264,psi_-1-seed_284263-lb_0--b60902e4.png,-1.0,True,284263,009726,0
265,psi_0-seed_758032-lb_0--0cc99781.png,0.0,True,758032,009726,0
266,psi_1-seed_9854121-lb_0--d9917f44.png,1.0,True,9854121,009726,0
267,psi_0.5-seed_8087731-lb_0--b2e62489.png,0.5,True,8087731,009726,0
268,psi_0-seed_4003821-lb_0--a66c7bfd.png,0.0,True,4003821,009726,0
269,psi_0-seed_5656163-lb_0--15cd69c6.png,0.0,True,5656163,009726,0
270,psi_1-seed_585851-lb_0--39170dfd.png,1.0,True,585851,009726,0
271,psi_-1-seed_8144403-lb_0--1f8cc17c.png,-1.0,True,8144403,009726,0
272,psi_1-seed_5276362-lb_0--043e847b.png,1.0,True,5276362,009726,0
273,psi_1-seed_6951488-lb_0--26970f23.png,1.0,True,6951488,009726,0
274,psi_0-seed_1532483-lb_0--9975faf5.png,0.0,True,1532483,009726,0
275,psi_1-seed_972174-lb_0--f5a98877.png,1.0,True,972174,009726,0
276,psi_-1-seed_8027401-lb_0--abd53360.png,-1.0,True,8027401,009726,0
277,psi_1-seed_9300151-lb_0--40053835.png,1.0,True,9300151,009726,0
278,psi_-0.5-seed_2361222-lb_0--f976b281.png,-0.5,True,2361222,009726,0
279,psi_0.7-seed_9258034-lb_0--33e3f482.png,0.7,True,9258034,009726,0
280,psi_-0.5-seed_3005072-lb_0--c54ed318.png,-0.5,True,3005072,009726,0
281,psi_0-seed_2683596-lb_0--b8720fe6.png,0.0,True,2683596,009726,0
282,psi_1-seed_1812872-lb_0--996c1e42.png,1.0,True,1812872,009726,0
283,psi_0.7-seed_2492644-lb_0--b1555058.png,0.7,True,2492644,009726,0
284,psi_-1-seed_239675-lb_0--b078a8ee.png,-1.0,True,239675,009726,0
285,psi_-0.5-seed_6356180-lb_0--b33350a9.png,-0.5,True,6356180,009726,0
286,psi_0-seed_767729-lb_0--65106988.png,0.0,True,767729,009726,0
287,psi_-1-seed_1086449-lb_0--d695e327.png,-1.0,True,1086449,009726,0
288,psi_-1-seed_3804978-lb_0--023aae15.png,-1.0,True,3804978,009726,0
289,psi_1-seed_9119577-lb_0--9c67b3cf.png,1.0,True,9119577,009726,0
290,psi_-0.5-seed_1701691-lb_0--582c6c0c.png,-0.5,True,1701691,009726,0
291,psi_0-seed_4748968-lb_0--bf4afcf3.png,0.0,True,4748968,009726,0
292,psi_-1-seed_6576595-lb_0--9515fac8.png,-1.0,True,6576595,009726,0
293,psi_0.7-seed_9513974-lb_0--fa41db62.png,0.7,True,9513974,009726,0
294,psi_0.7-seed_8882187-lb_0--f63fa160.png,0.7,True,8882187,009726,0
295,psi_0-seed_4710475-lb_0--be9c5804.png,0.0,True,4710475,009726,0
296,psi_0.5-seed_974255-lb_0--ddc13eaf.png,0.5,True,974255,009726,0
297,psi_0-seed_1314183-lb_0--efed79b3.png,0.0,True,1314183,009726,0
298,psi_0.5-seed_4037690-lb_0--06625692.png,0.5,True,4037690,009726,0
299,psi_0-seed_6496390-lb_0--0df6ff68.png,0.0,True,6496390,009726,0
300,psi_0-seed_9156045-lb_0--bdc5ed47.png,0.0,True,9156045,009726,0
301,psi_0.5-seed_6480369-lb_0--0055d094.png,0.5,True,6480369,009726,0
302,psi_0.5-seed_7618728-lb_0--7d512b79.png,0.5,True,7618728,009726,0
303,psi_-0.5-seed_3511675-lb_0--1d527056.png,-0.5,True,3511675,009726,0
304,psi_-1-seed_3851635-lb_0--9d2a3083.png,-1.0,True,3851635,009726,0
305,psi_0-seed_2325714-lb_0--85d9e957.png,0.0,True,2325714,009726,0
306,psi_0.5-seed_9632497-lb_0--a76e84ae.png,0.5,True,9632497,009726,0
307,psi_0.5-seed_3582140-lb_0--e3bd731c.png,0.5,True,3582140,009726,0
308,psi_-1-seed_2719528-lb_0--2644cb0c.png,-1.0,True,2719528,009726,0
309,psi_0-seed_8852040-lb_0--0f8dac8b.png,0.0,True,8852040,009726,0
310,psi_-1-seed_1676806-lb_0--8915b581.png,-1.0,True,1676806,009726,0
311,psi_0-seed_8996163-lb_0--d0c8d37a.png,0.0,True,8996163,009726,0
312,psi_-1-seed_1610014-lb_0--9f6215d5.png,-1.0,True,1610014,009726,0
313,psi_-1-seed_7910441-lb_0--c2f7b517.png,-1.0,True,7910441,009726,0
314,psi_0-seed_3369984-lb_0--005801b0.png,0.0,True,3369984,009726,0
315,psi_0-seed_5200222-lb_0--4801fc07.png,0.0,True,5200222,009726,0
316,psi_1-seed_4969115-lb_0--2547220c.png,1.0,True,4969115,009726,0
