gan,label,name,seed,snapshot,type
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_961869-lb_0--281838ec.png,961869,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5835116-lb_0--9772d0ae.png,5835116,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7733430-lb_0--c51dbc42.png,7733430,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_640113-lb_0--134e1278.png,640113,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8010636-lb_0--2c28b3d0.png,8010636,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7570992-lb_0--577efca7.png,7570992,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6768632-lb_0--c29a3841.png,6768632,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6932937-lb_0--e0d2e7f4.png,6932937,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5113850-lb_0--f62abedf.png,5113850,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6854618-lb_0--f1f0455d.png,6854618,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8598143-lb_0--8894f702.png,8598143,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7928364-lb_0--b9beb5fe.png,7928364,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8117264-lb_0--b71dea8f.png,8117264,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9852173-lb_0--1bf7b1d0.png,9852173,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5999807-lb_0--f14e5381.png,5999807,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_468091-lb_0--51e99354.png,468091,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5506282-lb_0--ee31c317.png,5506282,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_854764-lb_0--85798f91.png,854764,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2012584-lb_0--2682ca11.png,2012584,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6502513-lb_0--bc34715e.png,6502513,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8719946-lb_0--d21b8d6f.png,8719946,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1458903-lb_0--8c40cc3f.png,1458903,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6020033-lb_0--1ffb6aaa.png,6020033,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9119619-lb_0--fa0345f1.png,9119619,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_733757-lb_0--44f25528.png,733757,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7886309-lb_0--42f1861a.png,7886309,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4749945-lb_0--20752e7c.png,4749945,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6109598-lb_0--1c4dce00.png,6109598,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4751990-lb_0--6350d569.png,4751990,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_636368-lb_0--c07a26c6.png,636368,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5365942-lb_0--25c0d787.png,5365942,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9952800-lb_0--33e29306.png,9952800,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7275949-lb_0--4a9492a6.png,7275949,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8315298-lb_0--50074057.png,8315298,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8503454-lb_0--b6ea9d50.png,8503454,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8227455-lb_0--d911121c.png,8227455,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5530480-lb_0--5aaa8974.png,5530480,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1297577-lb_0--6bd0c726.png,1297577,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2487406-lb_0--50239f7e.png,2487406,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3785555-lb_0--d2b68852.png,3785555,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6969633-lb_0--348cdf13.png,6969633,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2933424-lb_0--c3c8a2a5.png,2933424,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3579855-lb_0--b1ed0c75.png,3579855,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4982614-lb_0--1fa796e9.png,4982614,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2686463-lb_0--125f0749.png,2686463,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9109462-lb_0--232c5831.png,9109462,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3501941-lb_0--0f740f9a.png,3501941,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6325763-lb_0--86e521a4.png,6325763,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7845886-lb_0--0133ef78.png,7845886,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5844536-lb_0--58b286cc.png,5844536,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9893229-lb_0--938bfa37.png,9893229,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3596299-lb_0--43a361a0.png,3596299,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3727851-lb_0--fb3a2ce0.png,3727851,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3300759-lb_0--6f2d0345.png,3300759,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_461969-lb_0--b1fa97d4.png,461969,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3083868-lb_0--00e5ffd1.png,3083868,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9510433-lb_0--026c1828.png,9510433,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_299650-lb_0--b80faae3.png,299650,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1805078-lb_0--1cfd2aeb.png,1805078,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8218113-lb_0--7e23b365.png,8218113,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5679312-lb_0--076e995e.png,5679312,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5858126-lb_0--7cbb2160.png,5858126,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3821578-lb_0--0f01ecb3.png,3821578,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2039310-lb_0--254a4959.png,2039310,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8106664-lb_0--e32241e9.png,8106664,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6686030-lb_0--1890ecc3.png,6686030,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5468292-lb_0--aaffaf0f.png,5468292,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3402229-lb_0--dad87bc1.png,3402229,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8961968-lb_0--6d3cf879.png,8961968,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4659755-lb_0--a2942842.png,4659755,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1532943-lb_0--20b701e1.png,1532943,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8867836-lb_0--5a59817e.png,8867836,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4145126-lb_0--404a7a4b.png,4145126,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4180870-lb_0--e502b635.png,4180870,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5498248-lb_0--db2cb36a.png,5498248,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_369963-lb_0--e1e05f00.png,369963,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6783228-lb_0--cfb5b173.png,6783228,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8340057-lb_0--4eea6def.png,8340057,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5848836-lb_0--69e07894.png,5848836,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8786429-lb_0--5e07c7cf.png,8786429,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3570187-lb_0--eca4d268.png,3570187,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8778549-lb_0--f2e514f4.png,8778549,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2389336-lb_0--58891849.png,2389336,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3073063-lb_0--dcfaf0a5.png,3073063,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3506529-lb_0--2d78e537.png,3506529,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9342558-lb_0--df43d494.png,9342558,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6225605-lb_0--f1a0108e.png,6225605,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_100786-lb_0--6d98c092.png,100786,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_795730-lb_0--5aecd536.png,795730,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8755992-lb_0--e8f9ed58.png,8755992,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9893069-lb_0--e20db936.png,9893069,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3236523-lb_0--55189cd0.png,3236523,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2401790-lb_0--cbd7d9bb.png,2401790,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9037246-lb_0--3c50be23.png,9037246,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6651685-lb_0--977f5dcb.png,6651685,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2866984-lb_0--f0a67f61.png,2866984,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2917735-lb_0--c0bb7a80.png,2917735,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3294218-lb_0--25669796.png,3294218,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_870567-lb_0--0b34ae84.png,870567,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2815860-lb_0--8a218188.png,2815860,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2039638-lb_0--b3c8610b.png,2039638,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6282323-lb_0--9dcf3abc.png,6282323,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_292387-lb_0--f49bf8e6.png,292387,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_368742-lb_0--ac402040.png,368742,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2337350-lb_0--8e78db29.png,2337350,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8425172-lb_0--6a6f0159.png,8425172,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_994443-lb_0--32a5d6e5.png,994443,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1784381-lb_0--48792e35.png,1784381,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2369292-lb_0--2915f586.png,2369292,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_849139-lb_0--0562130d.png,849139,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5195330-lb_0--ec05528c.png,5195330,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8162428-lb_0--b88d0e6f.png,8162428,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9182605-lb_0--7271055f.png,9182605,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9283691-lb_0--43d176a4.png,9283691,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8030687-lb_0--ecb5b942.png,8030687,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2570602-lb_0--e6db303c.png,2570602,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_300303-lb_0--fbf2a8c0.png,300303,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2797985-lb_0--46d2ecfa.png,2797985,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_743022-lb_0--d41720e1.png,743022,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2549223-lb_0--4e813c08.png,2549223,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6209843-lb_0--ea647de1.png,6209843,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3496634-lb_0--9129d865.png,3496634,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9010371-lb_0--2523c4fa.png,9010371,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5866647-lb_0--f6ef9471.png,5866647,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3182702-lb_0--b8ea5df2.png,3182702,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4414296-lb_0--ac043ebb.png,4414296,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6900001-lb_0--9ed565e7.png,6900001,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8458369-lb_0--456952ab.png,8458369,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6176829-lb_0--8603f880.png,6176829,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5157143-lb_0--0296e1bf.png,5157143,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9894524-lb_0--8f916e13.png,9894524,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4313460-lb_0--47356b9b.png,4313460,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9478644-lb_0--9d0f916e.png,9478644,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8829684-lb_0--3b4fdfde.png,8829684,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5596696-lb_0--d5df8e18.png,5596696,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5626363-lb_0--255ac58b.png,5626363,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8639921-lb_0--a3b2d53a.png,8639921,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3709632-lb_0--68d32e09.png,3709632,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1259845-lb_0--891204e6.png,1259845,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5009608-lb_0--654d819d.png,5009608,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_80839-lb_0--355b26cf.png,80839,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6474012-lb_0--4e99cd40.png,6474012,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7367346-lb_0--1dbefe9b.png,7367346,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1234014-lb_0--7a7289f1.png,1234014,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7872008-lb_0--1b9ec61f.png,7872008,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4320202-lb_0--5a581948.png,4320202,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6232606-lb_0--11e43224.png,6232606,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7024065-lb_0--b8a0db3e.png,7024065,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5636145-lb_0--442dc861.png,5636145,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3132268-lb_0--46cf1bcf.png,3132268,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2778271-lb_0--7a5d4397.png,2778271,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6995277-lb_0--fc51d8d3.png,6995277,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3548681-lb_0--b67c027d.png,3548681,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9548138-lb_0--d847c4a0.png,9548138,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9932532-lb_0--1a2be7a7.png,9932532,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8892865-lb_0--bf8d5b60.png,8892865,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2684117-lb_0--f18e20e7.png,2684117,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3926522-lb_0--0ec136fa.png,3926522,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4464308-lb_0--7f9dbb3d.png,4464308,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5900162-lb_0--913160b2.png,5900162,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_538222-lb_0--22b8d600.png,538222,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_288923-lb_0--416b5b10.png,288923,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6809279-lb_0--cb38ec85.png,6809279,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7312013-lb_0--106b7527.png,7312013,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2726716-lb_0--54cb13ba.png,2726716,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6843870-lb_0--5bfc54ff.png,6843870,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_385955-lb_0--a1a0fca6.png,385955,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5431918-lb_0--01617336.png,5431918,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7432769-lb_0--5b4e9331.png,7432769,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6742123-lb_0--5f9f56e2.png,6742123,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2471456-lb_0--cb19d61d.png,2471456,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6269086-lb_0--2299edae.png,6269086,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_420492-lb_0--3d75bc61.png,420492,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1769409-lb_0--97b7940a.png,1769409,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5350169-lb_0--5d3ccde7.png,5350169,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1228996-lb_0--44eef900.png,1228996,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4694145-lb_0--5047a714.png,4694145,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2498322-lb_0--ac143d1d.png,2498322,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9811528-lb_0--bdc17286.png,9811528,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9248562-lb_0--b761167e.png,9248562,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4721674-lb_0--493f8f52.png,4721674,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2591889-lb_0--3a5a45f5.png,2591889,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8967511-lb_0--33002fc0.png,8967511,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8734782-lb_0--578c3871.png,8734782,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9018109-lb_0--5d5aff13.png,9018109,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6922012-lb_0--ea0f26fd.png,6922012,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2718752-lb_0--fc3e7990.png,2718752,10000,pggan
