gan,label,name,seed,snapshot,type
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8366341-lb_0--a1905ada.png,8366341,10000,pggan
stylegan,0,-seed_9224563-lb_0--cb6fdabe.png,9224563,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6788406-lb_0--27800ee0.png,6788406,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3386622-lb_0--c637ce6c.png,3386622,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2745589-lb_0--2732280b.png,2745589,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6806429-lb_0--2ee560e8.png,6806429,10000,pggan
stylegan,0,-seed_770925-lb_0--6472b9e4.png,770925,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2045209-lb_0--3003903a.png,2045209,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8112829-lb_0--d7738842.png,8112829,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5588439-lb_0--5ea2bfc2.png,5588439,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5699998-lb_0--593a235f.png,5699998,10000,pggan
stylegan,0,-seed_679419-lb_0--292572b4.png,679419,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6959255-lb_0--d692d95d.png,6959255,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5112104-lb_0--c08e2c87.png,5112104,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2672320-lb_0--f53b399b.png,2672320,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2787754-lb_0--4bce8599.png,2787754,7204,pggan
stylegan,0,-seed_2391913-lb_0--a492c33c.png,2391913,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4879701-lb_0--89b65160.png,4879701,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5092444-lb_0--bbe7e0d5.png,5092444,10000,pggan
stylegan,0,-seed_2848277-lb_0--ce9d6e2c.png,2848277,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7201161-lb_0--f2676ac0.png,7201161,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3989907-lb_0--bd46ec64.png,3989907,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1612470-lb_0--6d47a9ea.png,1612470,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5622040-lb_0--6a83e1a3.png,5622040,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3459464-lb_0--28afb251.png,3459464,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8410165-lb_0--ae7e2f4b.png,8410165,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_895023-lb_0--3edd0aaf.png,895023,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7134085-lb_0--4ceaccaa.png,7134085,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6683350-lb_0--cb86f7b4.png,6683350,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1256653-lb_0--5ef3ee75.png,1256653,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7704229-lb_0--84c21d91.png,7704229,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8797923-lb_0--abfe2c0f.png,8797923,10000,pggan
stylegan,0,-seed_7570406-lb_0--272043c2.png,7570406,10526,stylegan
stylegan,0,-seed_1273338-lb_0--b472f85a.png,1273338,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2130244-lb_0--b3e120ed.png,2130244,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9481379-lb_0--9588094d.png,9481379,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3548681-lb_0--b67c027d.png,3548681,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2406012-lb_0--e0022735.png,2406012,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9728062-lb_0--20ea5180.png,9728062,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3718974-lb_0--d108b8cd.png,3718974,7204,pggan
stylegan,0,-seed_6759951-lb_0--60ff31c8.png,6759951,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8416579-lb_0--b37ecd57.png,8416579,10000,pggan
stylegan,0,-seed_5011275-lb_0--4240e67a.png,5011275,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5468553-lb_0--d7cfa4d9.png,5468553,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5000399-lb_0--178783fb.png,5000399,10512,pggan
stylegan,0,-seed_7417705-lb_0--ca0c2186.png,7417705,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_912525-lb_0--2df01acb.png,912525,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2843788-lb_0--a7b88a84.png,2843788,10512,pggan
stylegan,0,-seed_948563-lb_0--a30a935e.png,948563,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1607746-lb_0--57dd19e0.png,1607746,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5041515-lb_0--d3eb2600.png,5041515,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3307197-lb_0--ae6891cb.png,3307197,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2088946-lb_0--6412de04.png,2088946,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7602501-lb_0--4fb390ae.png,7602501,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_227385-lb_0--01f711c9.png,227385,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5239339-lb_0--e5ae06b6.png,5239339,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_853730-lb_0--aee102f2.png,853730,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2255442-lb_0--bc4e1686.png,2255442,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2918492-lb_0--53339d42.png,2918492,10512,pggan
stylegan,0,-seed_3971443-lb_0--aaa263e2.png,3971443,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_70197-lb_0--2a2bfe6f.png,70197,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3008388-lb_0--9393b78c.png,3008388,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3081213-lb_0--1dcd3990.png,3081213,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2794625-lb_0--cd006e9b.png,2794625,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3586737-lb_0--4832094d.png,3586737,10000,pggan
stylegan,0,-seed_925010-lb_0--4340fdad.png,925010,10526,stylegan
stylegan,0,-seed_9413821-lb_0--1334cff5.png,9413821,10526,stylegan
stylegan,0,-seed_4816369-lb_0--cda97752.png,4816369,10526,stylegan
stylegan,0,-seed_7306253-lb_0--97f61b06.png,7306253,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6011022-lb_0--85a66151.png,6011022,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3917617-lb_0--f9546cdf.png,3917617,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7604022-lb_0--e9a2e2a9.png,7604022,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_545393-lb_0--f075233e.png,545393,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8481303-lb_0--2e47c7b3.png,8481303,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6383923-lb_0--b015aab9.png,6383923,7204,pggan
stylegan,0,-seed_9686239-lb_0--9568e946.png,9686239,10526,stylegan
stylegan,0,-seed_5690503-lb_0--ea314f3c.png,5690503,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2254272-lb_0--4a2d65c7.png,2254272,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_718311-lb_0--7d2b37f7.png,718311,10512,pggan
stylegan,0,-seed_9499101-lb_0--18abe9f3.png,9499101,10526,stylegan
stylegan,0,-seed_9399147-lb_0--fa4a0f42.png,9399147,10526,stylegan
stylegan,0,-seed_9440794-lb_0--92d65b89.png,9440794,10526,stylegan
stylegan,0,-seed_5950824-lb_0--a3b0f7e8.png,5950824,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4591483-lb_0--e77969f5.png,4591483,10000,pggan
stylegan,0,-seed_4338815-lb_0--c9c3058a.png,4338815,10526,stylegan
stylegan,0,-seed_5152056-lb_0--f79aaeaa.png,5152056,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1803913-lb_0--76c6cfa4.png,1803913,7204,pggan
stylegan,0,-seed_9246047-lb_0--c54b617c.png,9246047,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3054651-lb_0--124afaf6.png,3054651,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9959148-lb_0--2a7abec7.png,9959148,7204,pggan
stylegan,0,-seed_364757-lb_0--0641c2a3.png,364757,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8087335-lb_0--777c6145.png,8087335,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5954337-lb_0--27796ad6.png,5954337,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8915397-lb_0--d2fdcd90.png,8915397,7204,pggan
stylegan,0,-seed_4430615-lb_0--a23b3a1b.png,4430615,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_483758-lb_0--4aa423a7.png,483758,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6340391-lb_0--b1ff9eb8.png,6340391,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3659150-lb_0--fbb7e4f2.png,3659150,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3609162-lb_0--6b359b79.png,3609162,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5291820-lb_0--9a519a47.png,5291820,10000,pggan
stylegan,0,-seed_3312141-lb_0--4bbc35a9.png,3312141,10526,stylegan
stylegan,0,-seed_6835034-lb_0--9111c1b7.png,6835034,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6348552-lb_0--6d24ece0.png,6348552,10512,pggan
stylegan,0,-seed_6317029-lb_0--27e0e78a.png,6317029,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9646700-lb_0--f0f59941.png,9646700,10512,pggan
stylegan,0,-seed_3138241-lb_0--72a933e9.png,3138241,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5157864-lb_0--63c64ba0.png,5157864,7204,pggan
stylegan,0,-seed_2314760-lb_0--0accea00.png,2314760,10526,stylegan
stylegan,0,-seed_4516584-lb_0--5fa8aafb.png,4516584,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8001818-lb_0--db78daaa.png,8001818,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3023822-lb_0--6c54e30d.png,3023822,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6172142-lb_0--65ae1314.png,6172142,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8293639-lb_0--af93bddf.png,8293639,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2732936-lb_0--3753b5d3.png,2732936,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8713901-lb_0--ad523bb1.png,8713901,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2685636-lb_0--e86cc82f.png,2685636,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3286341-lb_0--9ff8bf88.png,3286341,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2466873-lb_0--fef3b200.png,2466873,10512,pggan
stylegan,0,-seed_3107193-lb_0--e6325fa6.png,3107193,10526,stylegan
stylegan,0,-seed_1624098-lb_0--c8d66fdb.png,1624098,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3115634-lb_0--94e096a7.png,3115634,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3248217-lb_0--8179981d.png,3248217,10000,pggan
stylegan,0,-seed_471795-lb_0--00a957ef.png,471795,10526,stylegan
stylegan,0,-seed_5169233-lb_0--c0ba8468.png,5169233,10526,stylegan
stylegan,0,-seed_5780841-lb_0--a2c0bee1.png,5780841,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8406477-lb_0--a18e3bbe.png,8406477,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_157151-lb_0--e410f7b6.png,157151,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5038818-lb_0--1cf52e0d.png,5038818,10512,pggan
stylegan,0,-seed_2063648-lb_0--8a601f48.png,2063648,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5750521-lb_0--ce3683b1.png,5750521,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_131916-lb_0--ff23de2c.png,131916,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_452584-lb_0--bffa27a8.png,452584,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7431359-lb_0--14ff82be.png,7431359,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7003689-lb_0--8c6ee28a.png,7003689,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7581104-lb_0--61236b74.png,7581104,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3256680-lb_0--cea7e1c7.png,3256680,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5840365-lb_0--ee0b1b3a.png,5840365,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7793447-lb_0--f2d0e86e.png,7793447,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7235222-lb_0--a853d79d.png,7235222,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8628943-lb_0--8a507493.png,8628943,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7369817-lb_0--c0e886be.png,7369817,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7725781-lb_0--137eb8f1.png,7725781,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4202-lb_0--b0795748.png,4202,10000,pggan
stylegan,0,-seed_1600863-lb_0--dbcf4604.png,1600863,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4053528-lb_0--ddefbb4e.png,4053528,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7006366-lb_0--c5d1e83a.png,7006366,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8325445-lb_0--6ba42bf4.png,8325445,10512,pggan
stylegan,0,-seed_5435247-lb_0--49bed1a0.png,5435247,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1022960-lb_0--b36c292d.png,1022960,10512,pggan
stylegan,0,-seed_910125-lb_0--29b9e52c.png,910125,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5770476-lb_0--8e29240b.png,5770476,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1637480-lb_0--53375791.png,1637480,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8005985-lb_0--96b72f52.png,8005985,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3769641-lb_0--eba88fc2.png,3769641,10000,pggan
stylegan,0,-seed_4395414-lb_0--04e88788.png,4395414,10526,stylegan
stylegan,0,-seed_8043504-lb_0--c31472b9.png,8043504,10526,stylegan
stylegan,0,-seed_5351530-lb_0--bf76b8aa.png,5351530,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9940735-lb_0--9dcd3ab4.png,9940735,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9407214-lb_0--0a701f64.png,9407214,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9141619-lb_0--b4cce352.png,9141619,7204,pggan
stylegan,0,-seed_9927126-lb_0--28bda3db.png,9927126,10526,stylegan
stylegan,0,-seed_3458870-lb_0--d69d4569.png,3458870,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5489145-lb_0--20a8d87a.png,5489145,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6245940-lb_0--c4d53c83.png,6245940,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1088121-lb_0--4053d8f7.png,1088121,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6078735-lb_0--5e495e23.png,6078735,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6438720-lb_0--5899c339.png,6438720,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5933406-lb_0--c4c20a0e.png,5933406,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7272926-lb_0--88987b93.png,7272926,10000,pggan
stylegan,0,-seed_3673854-lb_0--aadf56d4.png,3673854,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7314312-lb_0--f9cc39c2.png,7314312,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6695345-lb_0--7d3729eb.png,6695345,10000,pggan
stylegan,0,-seed_8338880-lb_0--978cae00.png,8338880,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5114988-lb_0--660302cb.png,5114988,10512,pggan
stylegan,0,-seed_7020907-lb_0--c5350e66.png,7020907,10526,stylegan
stylegan,0,-seed_6808808-lb_0--36e00785.png,6808808,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_883689-lb_0--2ed11cb5.png,883689,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3079869-lb_0--642af4cd.png,3079869,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8172627-lb_0--39620402.png,8172627,10000,pggan
stylegan,0,-seed_5077704-lb_0--70374efa.png,5077704,10526,stylegan
stylegan,0,-seed_3022920-lb_0--86277816.png,3022920,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8531308-lb_0--d638b0cd.png,8531308,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7883247-lb_0--60a4d506.png,7883247,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2220291-lb_0--ff67064e.png,2220291,10000,pggan
stylegan,0,-seed_1709851-lb_0--9ef30197.png,1709851,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_506639-lb_0--e86e9425.png,506639,10512,pggan
stylegan,0,-seed_5237368-lb_0--52a60844.png,5237368,10526,stylegan
