gan,label,name,seed,snapshot,type
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4405787-lb_0--354feb84.png,4405787,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6860768-lb_0--828c4fac.png,6860768,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2340948-lb_0--eca6d61d.png,2340948,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1241826-lb_0--bee57539.png,1241826,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5510086-lb_0--6dcfc31a.png,5510086,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_323833-lb_0--7c404bfe.png,323833,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5727155-lb_0--5eccbd9f.png,5727155,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2035069-lb_0--fb397357.png,2035069,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4826365-lb_0--d7edba02.png,4826365,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8285280-lb_0--b285209c.png,8285280,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8775271-lb_0--ae335495.png,8775271,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6705265-lb_0--5ea8bbab.png,6705265,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7510224-lb_0--eb0556cd.png,7510224,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2969955-lb_0--50902302.png,2969955,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_853834-lb_0--8f6c5db8.png,853834,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_844648-lb_0--1d1575de.png,844648,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8067898-lb_0--e2b2614d.png,8067898,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7849321-lb_0--5109a3cf.png,7849321,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6934755-lb_0--16922bee.png,6934755,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_492005-lb_0--2571d1b6.png,492005,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3683057-lb_0--603eacef.png,3683057,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2548279-lb_0--5af696b3.png,2548279,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2472050-lb_0--9c7f786e.png,2472050,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1062348-lb_0--5338a3b1.png,1062348,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5113916-lb_0--4645ecb9.png,5113916,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6974930-lb_0--e1d4dd46.png,6974930,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1426274-lb_0--0bed6454.png,1426274,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5350556-lb_0--a9e3c652.png,5350556,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5791077-lb_0--9c5ba0be.png,5791077,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2703227-lb_0--38117ed3.png,2703227,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1207795-lb_0--f3efacb2.png,1207795,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2669070-lb_0--001e2e8c.png,2669070,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6432822-lb_0--3a05d14c.png,6432822,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9640726-lb_0--5c9374b8.png,9640726,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1803913-lb_0--76c6cfa4.png,1803913,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8518520-lb_0--9fab6ae7.png,8518520,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2148471-lb_0--7c798493.png,2148471,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3509542-lb_0--c8407f46.png,3509542,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7900480-lb_0--722c3bf5.png,7900480,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_189764-lb_0--b0612287.png,189764,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7308438-lb_0--32d2bd1d.png,7308438,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3932762-lb_0--73badb67.png,3932762,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5548986-lb_0--c4e5ddd3.png,5548986,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_853573-lb_0--d78a65ac.png,853573,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3968714-lb_0--952648f6.png,3968714,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_26197-lb_0--65744950.png,26197,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7052800-lb_0--b30ba0d7.png,7052800,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1809444-lb_0--75d9d619.png,1809444,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2854559-lb_0--5300f843.png,2854559,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8246551-lb_0--8be70eb0.png,8246551,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6278843-lb_0--24c6df95.png,6278843,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1510488-lb_0--d19c3ce6.png,1510488,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4207590-lb_0--4ed2a6b2.png,4207590,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9504918-lb_0--19a58356.png,9504918,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6374438-lb_0--7fb56ad4.png,6374438,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1826811-lb_0--1864cc2e.png,1826811,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7521302-lb_0--40335d79.png,7521302,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_881724-lb_0--6422854a.png,881724,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7708702-lb_0--2dfd9df6.png,7708702,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9063013-lb_0--c3f15838.png,9063013,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6080783-lb_0--fde6aa96.png,6080783,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7047604-lb_0--0e9148f7.png,7047604,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9696488-lb_0--218746e6.png,9696488,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6434358-lb_0--0c1c7a75.png,6434358,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7596060-lb_0--7c83e714.png,7596060,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4449080-lb_0--e01bbcc1.png,4449080,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7924929-lb_0--79efa1a5.png,7924929,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2624508-lb_0--607102ef.png,2624508,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9752900-lb_0--afdfb9a8.png,9752900,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_826968-lb_0--e9a7dbda.png,826968,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7020640-lb_0--cc2ea6d2.png,7020640,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9797899-lb_0--f2e25acc.png,9797899,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5802398-lb_0--9b8b9180.png,5802398,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9078442-lb_0--76f9de3e.png,9078442,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2378042-lb_0--49748ec3.png,2378042,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7747936-lb_0--cfe339f5.png,7747936,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3974246-lb_0--e5a7fa29.png,3974246,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7743166-lb_0--8f205b07.png,7743166,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3213611-lb_0--f0e6f729.png,3213611,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8370545-lb_0--3e188cf3.png,8370545,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5967718-lb_0--532fe60a.png,5967718,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3530120-lb_0--70959e04.png,3530120,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4101288-lb_0--8ede708d.png,4101288,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3741649-lb_0--5e92dd81.png,3741649,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5236204-lb_0--b930ceef.png,5236204,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_509693-lb_0--73f57208.png,509693,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2091836-lb_0--7dae246d.png,2091836,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7220024-lb_0--87be42f0.png,7220024,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2882825-lb_0--7fddae8d.png,2882825,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6209843-lb_0--ea647de1.png,6209843,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8361129-lb_0--e4c72533.png,8361129,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5068432-lb_0--a72bbc08.png,5068432,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3048926-lb_0--b84fe437.png,3048926,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8257570-lb_0--b2778f2f.png,8257570,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8078083-lb_0--ca96c3e9.png,8078083,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4411672-lb_0--7e7a12ee.png,4411672,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2213735-lb_0--a27b6628.png,2213735,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6041929-lb_0--f67e4ff6.png,6041929,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8027389-lb_0--20a028ed.png,8027389,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8109603-lb_0--3909234f.png,8109603,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9609665-lb_0--228d3104.png,9609665,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2260924-lb_0--bc69ceae.png,2260924,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4818148-lb_0--3dd4ac16.png,4818148,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8208536-lb_0--1a41ba7b.png,8208536,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3904073-lb_0--3a31eecf.png,3904073,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6428971-lb_0--bad24501.png,6428971,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_632831-lb_0--6154d7c6.png,632831,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3998828-lb_0--b1699a27.png,3998828,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7115217-lb_0--60c4b530.png,7115217,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1348391-lb_0--abcf999c.png,1348391,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6806744-lb_0--d926371a.png,6806744,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6726696-lb_0--a734af15.png,6726696,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6463566-lb_0--ae777208.png,6463566,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6678820-lb_0--b86ebab0.png,6678820,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1373805-lb_0--73f7bbd5.png,1373805,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8299811-lb_0--5069d625.png,8299811,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4903722-lb_0--5e9b4002.png,4903722,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8752684-lb_0--0704959d.png,8752684,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6121764-lb_0--b7f4fbda.png,6121764,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2401393-lb_0--ed9435f6.png,2401393,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6486093-lb_0--099a7013.png,6486093,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3796138-lb_0--48d40ce5.png,3796138,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8797036-lb_0--3f09fcd4.png,8797036,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5391149-lb_0--b6e66531.png,5391149,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7161349-lb_0--1e43b152.png,7161349,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6428767-lb_0--f28cdc2d.png,6428767,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3462272-lb_0--d59270ba.png,3462272,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6453514-lb_0--e8333dac.png,6453514,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_708292-lb_0--34146547.png,708292,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3574567-lb_0--4b8f23a9.png,3574567,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1319817-lb_0--e2bebc32.png,1319817,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_333459-lb_0--8799b508.png,333459,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2627291-lb_0--2e9b53fd.png,2627291,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5940162-lb_0--ce90aca7.png,5940162,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6550727-lb_0--427d55a9.png,6550727,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6905740-lb_0--d3b48db0.png,6905740,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5291659-lb_0--684139c9.png,5291659,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6000920-lb_0--b97b14d0.png,6000920,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_977830-lb_0--5ad10349.png,977830,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5067507-lb_0--810fb15d.png,5067507,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8280417-lb_0--e1e7e6f2.png,8280417,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5488260-lb_0--c9c61fd1.png,5488260,10000,pggan
