gan,label,name,seed,snapshot
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7724976-lb_0--537c3413.png,7724976,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1020242-lb_0--92143337.png,1020242,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4255677-lb_0--bf37e204.png,4255677,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_674410-lb_0--0fd39433.png,674410,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2214256-lb_0--e0403b52.png,2214256,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1758333-lb_0--49682c26.png,1758333,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8079140-lb_0--b4a7e88a.png,8079140,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6524802-lb_0--ef8a6b7e.png,6524802,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9180267-lb_0--d742123f.png,9180267,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5524177-lb_0--e3b4ed45.png,5524177,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1778697-lb_0--c5e14b40.png,1778697,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_545987-lb_0--65e94b24.png,545987,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9400983-lb_0--13780a28.png,9400983,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1889428-lb_0--bc8e15cb.png,1889428,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1972455-lb_0--611e16ed.png,1972455,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6743603-lb_0--c1806559.png,6743603,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3286497-lb_0--7a51f3f3.png,3286497,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4156677-lb_0--40ef89e1.png,4156677,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_576801-lb_0--d967fbfd.png,576801,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9591335-lb_0--f06e99c2.png,9591335,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1005951-lb_0--4eaf2dc0.png,1005951,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4392717-lb_0--068d1a80.png,4392717,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7675031-lb_0--45c293eb.png,7675031,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2640840-lb_0--b94e2564.png,2640840,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5040282-lb_0--270091c0.png,5040282,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4318671-lb_0--9bdbe1ff.png,4318671,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5763349-lb_0--d4db64d8.png,5763349,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6199839-lb_0--8119220f.png,6199839,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_998978-lb_0--b6ebde65.png,998978,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_859281-lb_0--986ed185.png,859281,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_807686-lb_0--b58444ae.png,807686,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1734519-lb_0--7525935b.png,1734519,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5544926-lb_0--3ac8caa8.png,5544926,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2692222-lb_0--0669f6af.png,2692222,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3044242-lb_0--9eda938d.png,3044242,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7408640-lb_0--05802c7a.png,7408640,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7642957-lb_0--45075a82.png,7642957,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8937799-lb_0--9476cd89.png,8937799,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6039177-lb_0--1bb278d5.png,6039177,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3133712-lb_0--32ac64fd.png,3133712,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2258902-lb_0--4b4aa576.png,2258902,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1307246-lb_0--5bad04f6.png,1307246,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9996076-lb_0--e4c93a2b.png,9996076,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_902847-lb_0--b2b80915.png,902847,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2627699-lb_0--06997978.png,2627699,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9757698-lb_0--38e11e2c.png,9757698,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_723980-lb_0--f3a877a1.png,723980,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_970620-lb_0--da4e3428.png,970620,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5105394-lb_0--9e6b80c1.png,5105394,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_777480-lb_0--afccf7ad.png,777480,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2441808-lb_0--fedca16b.png,2441808,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9039455-lb_0--62228e65.png,9039455,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4690962-lb_0--43fcd10e.png,4690962,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3271774-lb_0--e5eefa66.png,3271774,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8229861-lb_0--549e6e9a.png,8229861,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3915126-lb_0--715330a0.png,3915126,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7570637-lb_0--84afe4b7.png,7570637,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3616528-lb_0--692c1aea.png,3616528,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1025863-lb_0--f081d665.png,1025863,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4751312-lb_0--41427e79.png,4751312,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7146999-lb_0--d8c2e329.png,7146999,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8843940-lb_0--e02bba74.png,8843940,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5696058-lb_0--799300ff.png,5696058,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9722762-lb_0--c28b4ba5.png,9722762,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7804220-lb_0--c9ba437a.png,7804220,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9317933-lb_0--9355a70d.png,9317933,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9426311-lb_0--9142a6ab.png,9426311,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9111883-lb_0--021f2eb6.png,9111883,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7246373-lb_0--af7bf469.png,7246373,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1457245-lb_0--1e4b583c.png,1457245,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9103299-lb_0--1523c57e.png,9103299,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8247480-lb_0--060d833b.png,8247480,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6686441-lb_0--db643c7d.png,6686441,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2846471-lb_0--ac8c1e6b.png,2846471,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7585431-lb_0--c90dbcc9.png,7585431,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8737809-lb_0--cce8d9ab.png,8737809,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3381094-lb_0--52a9a36b.png,3381094,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6174214-lb_0--a8cf58d7.png,6174214,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8375320-lb_0--665cb088.png,8375320,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3935426-lb_0--5bf9cffb.png,3935426,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7257462-lb_0--d0d9d1ae.png,7257462,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1557912-lb_0--ce47a247.png,1557912,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_247565-lb_0--d542e617.png,247565,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6661051-lb_0--bdae9d99.png,6661051,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_385955-lb_0--a1a0fca6.png,385955,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6261586-lb_0--ef493fbb.png,6261586,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2553911-lb_0--48303ecc.png,2553911,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1384833-lb_0--60acf199.png,1384833,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5424143-lb_0--d5165b84.png,5424143,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9019473-lb_0--29f4a2ee.png,9019473,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6294785-lb_0--74124893.png,6294785,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1571546-lb_0--c1d0a569.png,1571546,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6049486-lb_0--a03f4d1f.png,6049486,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3795035-lb_0--a1ee6008.png,3795035,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7953335-lb_0--e75c5c10.png,7953335,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5556264-lb_0--5d026715.png,5556264,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_30747-lb_0--d7a97983.png,30747,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8605722-lb_0--fceaa4a0.png,8605722,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_762698-lb_0--a38c12f3.png,762698,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1055709-lb_0--cba0d060.png,1055709,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4449890-lb_0--1ff2610a.png,4449890,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8481285-lb_0--70a6bddc.png,8481285,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7267120-lb_0--e3d7c696.png,7267120,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9572174-lb_0--83ea53ba.png,9572174,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8372072-lb_0--404d8dd0.png,8372072,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4202-lb_0--b0795748.png,4202,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4408758-lb_0--9f8c33a8.png,4408758,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8875998-lb_0--23f77c3f.png,8875998,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_589088-lb_0--e9b208b8.png,589088,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5338615-lb_0--0f12c208.png,5338615,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5585682-lb_0--d3dcda4e.png,5585682,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1903046-lb_0--ed52ad4e.png,1903046,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8763139-lb_0--c4b3869f.png,8763139,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_169426-lb_0--9abd4450.png,169426,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1064015-lb_0--86832938.png,1064015,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_423541-lb_0--a2ed9589.png,423541,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8551525-lb_0--a819ad62.png,8551525,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3462324-lb_0--6cdd2256.png,3462324,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8562162-lb_0--65c7506a.png,8562162,10000
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4591483-lb_0--e77969f5.png,4591483,10000
