gan,label,name,seed,snapshot,type
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_952384-lb_0--35f2d615.png,952384,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3259571-lb_0--0672fd96.png,3259571,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6220494-lb_0--02920f77.png,6220494,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7297182-lb_0--a3f1236a.png,7297182,7204,pggan
stylegan,0,-seed_7038432-lb_0--12b3bad3.png,7038432,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3754651-lb_0--07936244.png,3754651,10512,pggan
stylegan,0,-seed_9990854-lb_0--ba2f13cc.png,9990854,10526,stylegan
stylegan,0,-seed_9966868-lb_0--f8001625.png,9966868,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2071249-lb_0--23a31fdc.png,2071249,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5029209-lb_0--cb2f3dc2.png,5029209,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8483127-lb_0--9d2cf525.png,8483127,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1138166-lb_0--d3c7a8b2.png,1138166,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3766677-lb_0--c6184a43.png,3766677,10000,pggan
stylegan,0,-seed_5944364-lb_0--06cc5f6d.png,5944364,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8969302-lb_0--cbad2a44.png,8969302,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3107725-lb_0--1b3f347d.png,3107725,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4473198-lb_0--086aa3e2.png,4473198,10512,pggan
stylegan,0,-seed_5119696-lb_0--a269cc53.png,5119696,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1143515-lb_0--38266659.png,1143515,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7906831-lb_0--afcf2cca.png,7906831,10000,pggan
stylegan,0,-seed_9899912-lb_0--b4deac84.png,9899912,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3146052-lb_0--a9ebfab2.png,3146052,10512,pggan
stylegan,0,-seed_9413376-lb_0--2d66f051.png,9413376,10526,stylegan
stylegan,0,-seed_4689504-lb_0--50b4d0c2.png,4689504,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_955546-lb_0--8a8238f7.png,955546,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5560248-lb_0--00b6049e.png,5560248,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6983379-lb_0--dcd9c2d5.png,6983379,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6788406-lb_0--27800ee0.png,6788406,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3311008-lb_0--d1de8517.png,3311008,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9466635-lb_0--747d4e35.png,9466635,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6134355-lb_0--3a946eea.png,6134355,7204,pggan
stylegan,0,-seed_232728-lb_0--e1af0376.png,232728,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8795505-lb_0--16216574.png,8795505,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9427973-lb_0--6f9fda36.png,9427973,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9794789-lb_0--bf94e041.png,9794789,7204,pggan
stylegan,0,-seed_7939225-lb_0--aadc6143.png,7939225,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_463420-lb_0--8eee1945.png,463420,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8404342-lb_0--b085a1f1.png,8404342,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1120711-lb_0--e525d283.png,1120711,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_600489-lb_0--e00dd807.png,600489,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1224659-lb_0--e96c1f26.png,1224659,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9293723-lb_0--fad508f1.png,9293723,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9977836-lb_0--09300c1d.png,9977836,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5748220-lb_0--d10f8aca.png,5748220,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3243127-lb_0--52afb7ea.png,3243127,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8693973-lb_0--c2a7e4c4.png,8693973,7204,pggan
stylegan,0,-seed_2302298-lb_0--9e9822a2.png,2302298,10526,stylegan
stylegan,0,-seed_9379643-lb_0--5a84744c.png,9379643,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3814358-lb_0--acff75ce.png,3814358,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7420157-lb_0--56479357.png,7420157,10512,pggan
stylegan,0,-seed_4710146-lb_0--cdb1c8d4.png,4710146,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5296364-lb_0--012ff71c.png,5296364,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6323910-lb_0--07c48b93.png,6323910,10000,pggan
stylegan,0,-seed_1612665-lb_0--ef8035df.png,1612665,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3070403-lb_0--a44d8e76.png,3070403,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4330646-lb_0--dd2a90ac.png,4330646,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2243992-lb_0--2cb46cc2.png,2243992,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6675631-lb_0--a0320f31.png,6675631,10000,pggan
stylegan,0,-seed_5646416-lb_0--d33c6190.png,5646416,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9186474-lb_0--e76ed56b.png,9186474,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1954313-lb_0--62b9f841.png,1954313,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6736618-lb_0--6f60e19e.png,6736618,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9634231-lb_0--7f4c61af.png,9634231,10000,pggan
stylegan,0,-seed_4291353-lb_0--ceff172b.png,4291353,10526,stylegan
stylegan,0,-seed_4396157-lb_0--f62822e0.png,4396157,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4111197-lb_0--b843a98f.png,4111197,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9657824-lb_0--1d5ebf81.png,9657824,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_685278-lb_0--fa192782.png,685278,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3700075-lb_0--54a075bd.png,3700075,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_735641-lb_0--ba49afa4.png,735641,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6481274-lb_0--2a103c97.png,6481274,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5057616-lb_0--1f29e74f.png,5057616,10512,pggan
stylegan,0,-seed_6499314-lb_0--60392563.png,6499314,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_605257-lb_0--d2fdc655.png,605257,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1880702-lb_0--90a9de59.png,1880702,7204,pggan
stylegan,0,-seed_8733551-lb_0--61dd73dc.png,8733551,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5813173-lb_0--4e63af34.png,5813173,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4859180-lb_0--171bf32a.png,4859180,7204,pggan
stylegan,0,-seed_7985888-lb_0--5e8209a2.png,7985888,10526,stylegan
stylegan,0,-seed_9167569-lb_0--9b7edec9.png,9167569,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4141560-lb_0--35c29a86.png,4141560,10512,pggan
stylegan,0,-seed_6517974-lb_0--a708a477.png,6517974,10526,stylegan
stylegan,0,-seed_5159982-lb_0--49cad639.png,5159982,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7411586-lb_0--77101842.png,7411586,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6184623-lb_0--5a127ba9.png,6184623,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_258108-lb_0--c9903327.png,258108,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6613423-lb_0--689f74cb.png,6613423,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1035973-lb_0--78e48e80.png,1035973,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1874000-lb_0--600d7902.png,1874000,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_711580-lb_0--9b6704f8.png,711580,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4792822-lb_0--7bcc76f2.png,4792822,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7536891-lb_0--ab59b751.png,7536891,10512,pggan
stylegan,0,-seed_9328039-lb_0--8ebe020a.png,9328039,10526,stylegan
stylegan,0,-seed_2378624-lb_0--447fa471.png,2378624,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9141317-lb_0--0794bad8.png,9141317,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7660152-lb_0--d6ab89b1.png,7660152,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6858972-lb_0--1aefac33.png,6858972,10512,pggan
stylegan,0,-seed_3340527-lb_0--8a3504cb.png,3340527,10526,stylegan
stylegan,0,-seed_6053959-lb_0--89ceb4d7.png,6053959,10526,stylegan
stylegan,0,-seed_4470880-lb_0--0092a07c.png,4470880,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5971548-lb_0--4c2334f3.png,5971548,10512,pggan
stylegan,0,-seed_7639799-lb_0--3ac53e4e.png,7639799,10526,stylegan
stylegan,0,-seed_7993044-lb_0--e68cc0c3.png,7993044,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_84790-lb_0--d90008f5.png,84790,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4239476-lb_0--61948423.png,4239476,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_766858-lb_0--105bb29c.png,766858,10000,pggan
stylegan,0,-seed_4716963-lb_0--b3f925cc.png,4716963,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8913891-lb_0--da63b79c.png,8913891,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6124569-lb_0--774a2b3d.png,6124569,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3857216-lb_0--440620aa.png,3857216,10512,pggan
stylegan,0,-seed_1485417-lb_0--826e5bd1.png,1485417,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7586902-lb_0--71f74a1b.png,7586902,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4973317-lb_0--d3dbf9f6.png,4973317,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_270704-lb_0--fc2a4d14.png,270704,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3418392-lb_0--6c56d37f.png,3418392,10512,pggan
stylegan,0,-seed_9298503-lb_0--e68203d8.png,9298503,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7261200-lb_0--3515a84f.png,7261200,7204,pggan
stylegan,0,-seed_3135025-lb_0--f5e21e0c.png,3135025,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_537226-lb_0--d379c3f9.png,537226,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8147221-lb_0--ce2c1322.png,8147221,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_233752-lb_0--2e39cad6.png,233752,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4904903-lb_0--4a24fba0.png,4904903,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5217719-lb_0--9507a6f3.png,5217719,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9811528-lb_0--bdc17286.png,9811528,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4813793-lb_0--cd37d29b.png,4813793,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1046085-lb_0--f6f9108a.png,1046085,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4708841-lb_0--0351abf1.png,4708841,10512,pggan
stylegan,0,-seed_1837055-lb_0--3843950d.png,1837055,10526,stylegan
stylegan,0,-seed_7171981-lb_0--b8cdd2c1.png,7171981,10526,stylegan
stylegan,0,-seed_9256480-lb_0--47226b0d.png,9256480,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3764021-lb_0--01193432.png,3764021,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3011071-lb_0--fada8372.png,3011071,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1360054-lb_0--bc4cfd84.png,1360054,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3184540-lb_0--2def6475.png,3184540,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4245252-lb_0--d1c5a200.png,4245252,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_249617-lb_0--8d4880f8.png,249617,7204,pggan
stylegan,0,-seed_7102670-lb_0--9fb43f3e.png,7102670,10526,stylegan
stylegan,0,-seed_6192102-lb_0--7e74f21c.png,6192102,10526,stylegan
stylegan,0,-seed_2494900-lb_0--12db5884.png,2494900,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6754247-lb_0--53e5f1e4.png,6754247,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_774255-lb_0--d7570cac.png,774255,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5536855-lb_0--e3d84344.png,5536855,10000,pggan
stylegan,0,-seed_6109778-lb_0--0685a69f.png,6109778,10526,stylegan
stylegan,0,-seed_3560460-lb_0--9d128a21.png,3560460,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5916470-lb_0--f9005744.png,5916470,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5140185-lb_0--16a39066.png,5140185,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4901969-lb_0--b6fc58f6.png,4901969,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5946859-lb_0--fa7e0779.png,5946859,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7853725-lb_0--18a85393.png,7853725,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8502305-lb_0--665dbb87.png,8502305,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1298630-lb_0--c66bdd50.png,1298630,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4409496-lb_0--3faaf9f6.png,4409496,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1348242-lb_0--00ec0981.png,1348242,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8750061-lb_0--8c853fb7.png,8750061,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3978595-lb_0--1807955c.png,3978595,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4117074-lb_0--8597e920.png,4117074,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2039878-lb_0--0f4fd295.png,2039878,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5663915-lb_0--d2c8f4ae.png,5663915,7204,pggan
stylegan,0,-seed_7864795-lb_0--5c3c373b.png,7864795,10526,stylegan
stylegan,0,-seed_5250614-lb_0--540b13be.png,5250614,10526,stylegan
stylegan,0,-seed_5646753-lb_0--aca1d181.png,5646753,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_89329-lb_0--0cc66c5c.png,89329,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5938469-lb_0--a3ac5b7e.png,5938469,10512,pggan
stylegan,0,-seed_8814951-lb_0--8f097589.png,8814951,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_660197-lb_0--e79a1d53.png,660197,10000,pggan
stylegan,0,-seed_487840-lb_0--aa2b8d0e.png,487840,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3310697-lb_0--a8e71362.png,3310697,7204,pggan
stylegan,0,-seed_144566-lb_0--76342292.png,144566,10526,stylegan
stylegan,0,-seed_3039586-lb_0--05c6b9f7.png,3039586,10526,stylegan
stylegan,0,-seed_4983768-lb_0--2af7e8b4.png,4983768,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6563145-lb_0--92bbbf3f.png,6563145,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6676004-lb_0--b912055b.png,6676004,7204,pggan
stylegan,0,-seed_3027359-lb_0--4a5b7282.png,3027359,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_332241-lb_0--6d83fb7c.png,332241,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8885776-lb_0--1fc35dc8.png,8885776,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1961890-lb_0--ff1be3c4.png,1961890,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8644145-lb_0--40e93fde.png,8644145,7204,pggan
stylegan,0,-seed_7051826-lb_0--2c497478.png,7051826,10526,stylegan
stylegan,0,-seed_9663631-lb_0--542f425a.png,9663631,10526,stylegan
stylegan,0,-seed_3175828-lb_0--10f026b5.png,3175828,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6480883-lb_0--125b7876.png,6480883,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2972025-lb_0--f7212faf.png,2972025,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8161754-lb_0--81fc1642.png,8161754,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6243307-lb_0--d6ca0b58.png,6243307,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7357806-lb_0--1b1226af.png,7357806,10000,pggan
stylegan,0,-seed_8357872-lb_0--b9a63169.png,8357872,10526,stylegan
stylegan,0,-seed_1204727-lb_0--a85ad8c1.png,1204727,10526,stylegan
stylegan,0,-seed_4019454-lb_0--dea1c94d.png,4019454,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8590086-lb_0--d1087e99.png,8590086,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_447174-lb_0--4a9aa002.png,447174,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_635517-lb_0--2f0dcc50.png,635517,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9169332-lb_0--e3233c21.png,9169332,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2700510-lb_0--c9c57a08.png,2700510,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7442718-lb_0--cb966c5c.png,7442718,10512,pggan
stylegan,0,-seed_9033074-lb_0--a670cfa9.png,9033074,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5025428-lb_0--2545df05.png,5025428,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2500372-lb_0--5e8cf9b0.png,2500372,10512,pggan
stylegan,0,-seed_959579-lb_0--664c8694.png,959579,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4713884-lb_0--05656736.png,4713884,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5973439-lb_0--d31f71b5.png,5973439,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3085536-lb_0--95fdcaf1.png,3085536,10512,pggan
stylegan,0,-seed_4077665-lb_0--1dd110c7.png,4077665,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7917758-lb_0--10f44696.png,7917758,7204,pggan
stylegan,0,-seed_1320044-lb_0--acb8229a.png,1320044,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1266157-lb_0--b9b2b94f.png,1266157,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4278205-lb_0--0edfe111.png,4278205,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_849319-lb_0--01e72194.png,849319,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1325842-lb_0--ca526f04.png,1325842,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7014477-lb_0--76ba440d.png,7014477,7204,pggan
